Accelerometer X,Accelerometer Y,Accelerometer Z,hand,session,datetime,id
0.352,0.863,-0.359,dx,ndom,2017-03-20 18:18:08.312500,UCP3
0.352,0.871,-0.359,dx,ndom,2017-03-20 18:18:08.325000,UCP3
0.344,0.859,-0.363,dx,ndom,2017-03-20 18:18:08.337500,UCP3
0.324,0.855,-0.375,dx,ndom,2017-03-20 18:18:08.350000,UCP3
0.301,0.852,-0.383,dx,ndom,2017-03-20 18:18:08.362500,UCP3
0.273,0.852,-0.395,dx,ndom,2017-03-20 18:18:08.375000,UCP3
0.25,0.848,-0.398,dx,ndom,2017-03-20 18:18:08.387500,UCP3
0.238,0.848,-0.402,dx,ndom,2017-03-20 18:18:08.400000,UCP3
0.238,0.855,-0.406,dx,ndom,2017-03-20 18:18:08.412500,UCP3
0.234,0.859,-0.402,dx,ndom,2017-03-20 18:18:08.425000,UCP3
0.234,0.859,-0.398,dx,ndom,2017-03-20 18:18:08.437500,UCP3
0.23,0.871,-0.391,dx,ndom,2017-03-20 18:18:08.450000,UCP3
0.234,0.867,-0.387,dx,ndom,2017-03-20 18:18:08.462500,UCP3
0.219,0.879,-0.383,dx,ndom,2017-03-20 18:18:08.475000,UCP3
0.223,0.879,-0.383,dx,ndom,2017-03-20 18:18:08.487500,UCP3
0.242,0.891,-0.391,dx,ndom,2017-03-20 18:18:08.500000,UCP3
0.25,0.875,-0.391,dx,ndom,2017-03-20 18:18:08.512500,UCP3
0.266,0.871,-0.395,dx,ndom,2017-03-20 18:18:08.525000,UCP3
0.266,0.875,-0.391,dx,ndom,2017-03-20 18:18:08.537500,UCP3
0.258,0.875,-0.398,dx,ndom,2017-03-20 18:18:08.550000,UCP3
0.242,0.871,-0.406,dx,ndom,2017-03-20 18:18:08.562500,UCP3
0.23,0.879,-0.414,dx,ndom,2017-03-20 18:18:08.575000,UCP3
0.23,0.875,-0.414,dx,ndom,2017-03-20 18:18:08.587500,UCP3
0.227,0.871,-0.414,dx,ndom,2017-03-20 18:18:08.600000,UCP3
0.223,0.875,-0.414,dx,ndom,2017-03-20 18:18:08.612500,UCP3
0.211,0.875,-0.406,dx,ndom,2017-03-20 18:18:08.625000,UCP3
0.203,0.879,-0.402,dx,ndom,2017-03-20 18:18:08.637500,UCP3
0.195,0.879,-0.414,dx,ndom,2017-03-20 18:18:08.650000,UCP3
0.195,0.883,-0.406,dx,ndom,2017-03-20 18:18:08.662500,UCP3
0.191,0.875,-0.402,dx,ndom,2017-03-20 18:18:08.675000,UCP3
0.176,0.879,-0.406,dx,ndom,2017-03-20 18:18:08.687500,UCP3
0.172,0.867,-0.418,dx,ndom,2017-03-20 18:18:08.700000,UCP3
0.18,0.852,-0.434,dx,ndom,2017-03-20 18:18:08.712500,UCP3
0.199,0.828,-0.465,dx,ndom,2017-03-20 18:18:08.725000,UCP3
0.184,0.828,-0.484,dx,ndom,2017-03-20 18:18:08.737500,UCP3
0.168,0.848,-0.465,dx,ndom,2017-03-20 18:18:08.750000,UCP3
0.164,0.879,-0.441,dx,ndom,2017-03-20 18:18:08.762500,UCP3
0.184,0.898,-0.426,dx,ndom,2017-03-20 18:18:08.775000,UCP3
0.199,0.914,-0.398,dx,ndom,2017-03-20 18:18:08.787500,UCP3
0.219,0.93,-0.359,dx,ndom,2017-03-20 18:18:08.800000,UCP3
0.242,0.934,-0.336,dx,ndom,2017-03-20 18:18:08.812500,UCP3
0.242,0.938,-0.324,dx,ndom,2017-03-20 18:18:08.825000,UCP3
0.234,0.93,-0.316,dx,ndom,2017-03-20 18:18:08.837500,UCP3
0.238,0.93,-0.328,dx,ndom,2017-03-20 18:18:08.850000,UCP3
0.242,0.926,-0.344,dx,ndom,2017-03-20 18:18:08.862500,UCP3
0.242,0.918,-0.359,dx,ndom,2017-03-20 18:18:08.875000,UCP3
0.234,0.91,-0.375,dx,ndom,2017-03-20 18:18:08.887500,UCP3
0.227,0.906,-0.395,dx,ndom,2017-03-20 18:18:08.900000,UCP3
0.215,0.914,-0.41,dx,ndom,2017-03-20 18:18:08.912500,UCP3
0.203,0.902,-0.414,dx,ndom,2017-03-20 18:18:08.925000,UCP3
0.199,0.895,-0.43,dx,ndom,2017-03-20 18:18:08.937500,UCP3
0.188,0.883,-0.426,dx,ndom,2017-03-20 18:18:08.950000,UCP3
0.168,0.875,-0.418,dx,ndom,2017-03-20 18:18:08.962500,UCP3
0.16,0.863,-0.434,dx,ndom,2017-03-20 18:18:08.975000,UCP3
0.156,0.855,-0.445,dx,ndom,2017-03-20 18:18:08.987500,UCP3
0.16,0.871,-0.449,dx,ndom,2017-03-20 18:18:09.000000,UCP3
0.145,0.863,-0.453,dx,ndom,2017-03-20 18:18:09.012500,UCP3
0.133,0.855,-0.457,dx,ndom,2017-03-20 18:18:09.025000,UCP3
0.125,0.863,-0.453,dx,ndom,2017-03-20 18:18:09.037500,UCP3
0.133,0.867,-0.422,dx,ndom,2017-03-20 18:18:09.050000,UCP3
0.152,0.871,-0.395,dx,ndom,2017-03-20 18:18:09.062500,UCP3
0.156,0.887,-0.363,dx,ndom,2017-03-20 18:18:09.075000,UCP3
0.145,0.91,-0.32,dx,ndom,2017-03-20 18:18:09.087500,UCP3
0.137,0.93,-0.305,dx,ndom,2017-03-20 18:18:09.100000,UCP3
0.125,0.945,-0.289,dx,ndom,2017-03-20 18:18:09.112500,UCP3
0.117,0.957,-0.281,dx,ndom,2017-03-20 18:18:09.125000,UCP3
0.109,0.957,-0.285,dx,ndom,2017-03-20 18:18:09.137500,UCP3
0.105,0.949,-0.297,dx,ndom,2017-03-20 18:18:09.150000,UCP3
0.105,0.941,-0.336,dx,ndom,2017-03-20 18:18:09.162500,UCP3
0.086,0.941,-0.352,dx,ndom,2017-03-20 18:18:09.175000,UCP3
0.078,0.938,-0.367,dx,ndom,2017-03-20 18:18:09.187500,UCP3
0.074,0.938,-0.383,dx,ndom,2017-03-20 18:18:09.200000,UCP3
0.082,0.949,-0.395,dx,ndom,2017-03-20 18:18:09.212500,UCP3
0.074,0.965,-0.379,dx,ndom,2017-03-20 18:18:09.225000,UCP3
0.074,0.969,-0.379,dx,ndom,2017-03-20 18:18:09.237500,UCP3
0.078,0.965,-0.375,dx,ndom,2017-03-20 18:18:09.250000,UCP3
0.066,0.961,-0.375,dx,ndom,2017-03-20 18:18:09.262500,UCP3
0.047,0.945,-0.371,dx,ndom,2017-03-20 18:18:09.275000,UCP3
0.02,0.934,-0.355,dx,ndom,2017-03-20 18:18:09.287500,UCP3
0.004,0.91,-0.348,dx,ndom,2017-03-20 18:18:09.300000,UCP3
-0.008,0.891,-0.348,dx,ndom,2017-03-20 18:18:09.312500,UCP3
-0.02,0.863,-0.34,dx,ndom,2017-03-20 18:18:09.325000,UCP3
-0.023,0.848,-0.328,dx,ndom,2017-03-20 18:18:09.337500,UCP3
-0.008,0.844,-0.316,dx,ndom,2017-03-20 18:18:09.350000,UCP3
0.004,0.848,-0.313,dx,ndom,2017-03-20 18:18:09.362500,UCP3
0.016,0.848,-0.297,dx,ndom,2017-03-20 18:18:09.375000,UCP3
0.008,0.848,-0.281,dx,ndom,2017-03-20 18:18:09.387500,UCP3
-0.008,0.859,-0.277,dx,ndom,2017-03-20 18:18:09.400000,UCP3
-0.043,0.871,-0.266,dx,ndom,2017-03-20 18:18:09.412500,UCP3
-0.07,0.891,-0.258,dx,ndom,2017-03-20 18:18:09.425000,UCP3
-0.121,0.906,-0.238,dx,ndom,2017-03-20 18:18:09.437500,UCP3
-0.172,0.93,-0.227,dx,ndom,2017-03-20 18:18:09.450000,UCP3
-0.211,0.945,-0.219,dx,ndom,2017-03-20 18:18:09.462500,UCP3
-0.227,0.965,-0.215,dx,ndom,2017-03-20 18:18:09.475000,UCP3
-0.219,0.984,-0.219,dx,ndom,2017-03-20 18:18:09.487500,UCP3
-0.18,1.008,-0.246,dx,ndom,2017-03-20 18:18:09.500000,UCP3
-0.145,1.004,-0.281,dx,ndom,2017-03-20 18:18:09.512500,UCP3
-0.121,1.016,-0.301,dx,ndom,2017-03-20 18:18:09.525000,UCP3
-0.156,1.039,-0.285,dx,ndom,2017-03-20 18:18:09.537500,UCP3
-0.203,1.043,-0.277,dx,ndom,2017-03-20 18:18:09.550000,UCP3
-0.191,1.016,-0.301,dx,ndom,2017-03-20 18:18:09.562500,UCP3
-0.105,0.973,-0.305,dx,ndom,2017-03-20 18:18:09.575000,UCP3
0.016,0.945,-0.277,dx,ndom,2017-03-20 18:18:09.587500,UCP3
0.102,0.934,-0.285,dx,ndom,2017-03-20 18:18:09.600000,UCP3
0.141,0.922,-0.313,dx,ndom,2017-03-20 18:18:09.612500,UCP3
0.148,0.891,-0.316,dx,ndom,2017-03-20 18:18:09.625000,UCP3
0.152,0.895,-0.277,dx,ndom,2017-03-20 18:18:09.637500,UCP3
0.168,0.93,-0.234,dx,ndom,2017-03-20 18:18:09.650000,UCP3
0.184,0.961,-0.188,dx,ndom,2017-03-20 18:18:09.662500,UCP3
0.191,0.973,-0.164,dx,ndom,2017-03-20 18:18:09.675000,UCP3
0.195,0.969,-0.168,dx,ndom,2017-03-20 18:18:09.687500,UCP3
0.219,0.953,-0.191,dx,ndom,2017-03-20 18:18:09.700000,UCP3
0.234,0.953,-0.227,dx,ndom,2017-03-20 18:18:09.712500,UCP3
0.23,0.945,-0.27,dx,ndom,2017-03-20 18:18:09.725000,UCP3
0.23,0.93,-0.305,dx,ndom,2017-03-20 18:18:09.737500,UCP3
0.23,0.914,-0.316,dx,ndom,2017-03-20 18:18:09.750000,UCP3
0.234,0.898,-0.363,dx,ndom,2017-03-20 18:18:09.762500,UCP3
0.25,0.887,-0.34,dx,ndom,2017-03-20 18:18:09.775000,UCP3
0.27,0.91,-0.262,dx,ndom,2017-03-20 18:18:09.787500,UCP3
0.281,0.926,-0.258,dx,ndom,2017-03-20 18:18:09.800000,UCP3
0.277,0.918,-0.25,dx,ndom,2017-03-20 18:18:09.812500,UCP3
0.328,0.906,-0.258,dx,ndom,2017-03-20 18:18:09.825000,UCP3
0.387,0.918,-0.246,dx,ndom,2017-03-20 18:18:09.837500,UCP3
0.41,0.926,-0.25,dx,ndom,2017-03-20 18:18:09.850000,UCP3
0.422,0.93,-0.262,dx,ndom,2017-03-20 18:18:09.862500,UCP3
0.43,0.914,-0.273,dx,ndom,2017-03-20 18:18:09.875000,UCP3
0.43,0.898,-0.262,dx,ndom,2017-03-20 18:18:09.887500,UCP3
0.453,0.879,-0.281,dx,ndom,2017-03-20 18:18:09.900000,UCP3
0.469,0.855,-0.336,dx,ndom,2017-03-20 18:18:09.912500,UCP3
0.438,0.828,-0.387,dx,ndom,2017-03-20 18:18:09.925000,UCP3
0.352,0.801,-0.422,dx,ndom,2017-03-20 18:18:09.937500,UCP3
0.254,0.785,-0.449,dx,ndom,2017-03-20 18:18:09.950000,UCP3
0.191,0.777,-0.465,dx,ndom,2017-03-20 18:18:09.962500,UCP3
0.168,0.785,-0.461,dx,ndom,2017-03-20 18:18:09.975000,UCP3
0.188,0.801,-0.457,dx,ndom,2017-03-20 18:18:09.987500,UCP3
0.211,0.828,-0.434,dx,ndom,2017-03-20 18:18:10.000000,UCP3
0.211,0.844,-0.414,dx,ndom,2017-03-20 18:18:10.012500,UCP3
0.219,0.895,-0.383,dx,ndom,2017-03-20 18:18:10.025000,UCP3
0.258,0.941,-0.328,dx,ndom,2017-03-20 18:18:10.037500,UCP3
0.344,0.961,-0.258,dx,ndom,2017-03-20 18:18:10.050000,UCP3
0.48,0.934,-0.203,dx,ndom,2017-03-20 18:18:10.062500,UCP3
0.629,0.879,-0.145,dx,ndom,2017-03-20 18:18:10.075000,UCP3
0.727,0.836,-0.098,dx,ndom,2017-03-20 18:18:10.087500,UCP3
0.797,0.793,-0.148,dx,ndom,2017-03-20 18:18:10.100000,UCP3
0.832,0.77,-0.277,dx,ndom,2017-03-20 18:18:10.112500,UCP3
0.801,0.754,-0.387,dx,ndom,2017-03-20 18:18:10.125000,UCP3
0.691,0.742,-0.406,dx,ndom,2017-03-20 18:18:10.137500,UCP3
0.566,0.734,-0.387,dx,ndom,2017-03-20 18:18:10.150000,UCP3
0.441,0.723,-0.348,dx,ndom,2017-03-20 18:18:10.162500,UCP3
0.352,0.746,-0.324,dx,ndom,2017-03-20 18:18:10.175000,UCP3
0.281,0.797,-0.352,dx,ndom,2017-03-20 18:18:10.187500,UCP3
0.25,0.824,-0.352,dx,ndom,2017-03-20 18:18:10.200000,UCP3
0.281,0.805,-0.375,dx,ndom,2017-03-20 18:18:10.212500,UCP3
0.301,0.793,-0.391,dx,ndom,2017-03-20 18:18:10.225000,UCP3
0.293,0.816,-0.414,dx,ndom,2017-03-20 18:18:10.237500,UCP3
0.273,0.852,-0.434,dx,ndom,2017-03-20 18:18:10.250000,UCP3
0.266,0.887,-0.453,dx,ndom,2017-03-20 18:18:10.262500,UCP3
0.254,0.914,-0.453,dx,ndom,2017-03-20 18:18:10.275000,UCP3
0.246,0.93,-0.445,dx,ndom,2017-03-20 18:18:10.287500,UCP3
0.238,0.922,-0.445,dx,ndom,2017-03-20 18:18:10.300000,UCP3
0.234,0.891,-0.469,dx,ndom,2017-03-20 18:18:10.312500,UCP3
0.246,0.859,-0.473,dx,ndom,2017-03-20 18:18:10.325000,UCP3
0.25,0.816,-0.488,dx,ndom,2017-03-20 18:18:10.337500,UCP3
0.254,0.785,-0.488,dx,ndom,2017-03-20 18:18:10.350000,UCP3
0.258,0.766,-0.484,dx,ndom,2017-03-20 18:18:10.362500,UCP3
0.262,0.758,-0.492,dx,ndom,2017-03-20 18:18:10.375000,UCP3
0.262,0.77,-0.492,dx,ndom,2017-03-20 18:18:10.387500,UCP3
0.258,0.793,-0.496,dx,ndom,2017-03-20 18:18:10.400000,UCP3
0.254,0.813,-0.488,dx,ndom,2017-03-20 18:18:10.412500,UCP3
0.25,0.84,-0.48,dx,ndom,2017-03-20 18:18:10.425000,UCP3
0.246,0.871,-0.469,dx,ndom,2017-03-20 18:18:10.437500,UCP3
0.242,0.895,-0.457,dx,ndom,2017-03-20 18:18:10.450000,UCP3
0.234,0.914,-0.438,dx,ndom,2017-03-20 18:18:10.462500,UCP3
0.223,0.922,-0.422,dx,ndom,2017-03-20 18:18:10.475000,UCP3
0.207,0.934,-0.398,dx,ndom,2017-03-20 18:18:10.487500,UCP3
0.215,0.945,-0.398,dx,ndom,2017-03-20 18:18:10.500000,UCP3
0.219,0.945,-0.41,dx,ndom,2017-03-20 18:18:10.512500,UCP3
0.227,0.941,-0.426,dx,ndom,2017-03-20 18:18:10.525000,UCP3
0.23,0.934,-0.449,dx,ndom,2017-03-20 18:18:10.537500,UCP3
0.23,0.93,-0.465,dx,ndom,2017-03-20 18:18:10.550000,UCP3
0.227,0.93,-0.496,dx,ndom,2017-03-20 18:18:10.562500,UCP3
0.211,0.934,-0.512,dx,ndom,2017-03-20 18:18:10.575000,UCP3
0.199,0.938,-0.539,dx,ndom,2017-03-20 18:18:10.587500,UCP3
0.195,0.941,-0.551,dx,ndom,2017-03-20 18:18:10.600000,UCP3
0.191,0.934,-0.543,dx,ndom,2017-03-20 18:18:10.612500,UCP3
0.195,0.918,-0.535,dx,ndom,2017-03-20 18:18:10.625000,UCP3
0.188,0.895,-0.523,dx,ndom,2017-03-20 18:18:10.637500,UCP3
0.176,0.859,-0.5,dx,ndom,2017-03-20 18:18:10.650000,UCP3
0.164,0.832,-0.492,dx,ndom,2017-03-20 18:18:10.662500,UCP3
0.164,0.813,-0.484,dx,ndom,2017-03-20 18:18:10.675000,UCP3
0.152,0.789,-0.488,dx,ndom,2017-03-20 18:18:10.687500,UCP3
0.141,0.77,-0.473,dx,ndom,2017-03-20 18:18:10.700000,UCP3
0.129,0.762,-0.465,dx,ndom,2017-03-20 18:18:10.712500,UCP3
0.117,0.754,-0.453,dx,ndom,2017-03-20 18:18:10.725000,UCP3
0.098,0.742,-0.445,dx,ndom,2017-03-20 18:18:10.737500,UCP3
0.074,0.734,-0.422,dx,ndom,2017-03-20 18:18:10.750000,UCP3
0.035,0.727,-0.383,dx,ndom,2017-03-20 18:18:10.762500,UCP3
-0.012,0.723,-0.344,dx,ndom,2017-03-20 18:18:10.775000,UCP3
-0.055,0.719,-0.301,dx,ndom,2017-03-20 18:18:10.787500,UCP3
-0.09,0.719,-0.262,dx,ndom,2017-03-20 18:18:10.800000,UCP3
-0.109,0.719,-0.246,dx,ndom,2017-03-20 18:18:10.812500,UCP3
-0.125,0.73,-0.238,dx,ndom,2017-03-20 18:18:10.825000,UCP3
-0.148,0.75,-0.223,dx,ndom,2017-03-20 18:18:10.837500,UCP3
-0.176,0.773,-0.211,dx,ndom,2017-03-20 18:18:10.850000,UCP3
-0.203,0.793,-0.215,dx,ndom,2017-03-20 18:18:10.862500,UCP3
-0.238,0.824,-0.223,dx,ndom,2017-03-20 18:18:10.875000,UCP3
-0.246,0.844,-0.242,dx,ndom,2017-03-20 18:18:10.887500,UCP3
-0.227,0.883,-0.285,dx,ndom,2017-03-20 18:18:10.900000,UCP3
-0.172,0.938,-0.313,dx,ndom,2017-03-20 18:18:10.912500,UCP3
-0.094,0.996,-0.34,dx,ndom,2017-03-20 18:18:10.925000,UCP3
0.012,1.035,-0.367,dx,ndom,2017-03-20 18:18:10.937500,UCP3
0.082,1.074,-0.352,dx,ndom,2017-03-20 18:18:10.950000,UCP3
0.117,1.125,-0.309,dx,ndom,2017-03-20 18:18:10.962500,UCP3
0.125,1.152,-0.289,dx,ndom,2017-03-20 18:18:10.975000,UCP3
0.156,1.168,-0.273,dx,ndom,2017-03-20 18:18:10.987500,UCP3
0.234,1.191,-0.23,dx,ndom,2017-03-20 18:18:11.000000,UCP3
0.324,1.207,-0.168,dx,ndom,2017-03-20 18:18:11.012500,UCP3
0.379,1.215,-0.121,dx,ndom,2017-03-20 18:18:11.025000,UCP3
0.367,1.18,-0.098,dx,ndom,2017-03-20 18:18:11.037500,UCP3
0.246,1.125,-0.137,dx,ndom,2017-03-20 18:18:11.050000,UCP3
0.07,1.078,-0.18,dx,ndom,2017-03-20 18:18:11.062500,UCP3
-0.086,1.035,-0.203,dx,ndom,2017-03-20 18:18:11.075000,UCP3
-0.191,1.004,-0.211,dx,ndom,2017-03-20 18:18:11.087500,UCP3
-0.234,0.98,-0.23,dx,ndom,2017-03-20 18:18:11.100000,UCP3
-0.219,0.953,-0.242,dx,ndom,2017-03-20 18:18:11.112500,UCP3
-0.18,0.926,-0.254,dx,ndom,2017-03-20 18:18:11.125000,UCP3
-0.113,0.906,-0.277,dx,ndom,2017-03-20 18:18:11.137500,UCP3
-0.059,0.891,-0.285,dx,ndom,2017-03-20 18:18:11.150000,UCP3
-0.008,0.902,-0.293,dx,ndom,2017-03-20 18:18:11.162500,UCP3
0.059,0.922,-0.305,dx,ndom,2017-03-20 18:18:11.175000,UCP3
0.125,0.938,-0.324,dx,ndom,2017-03-20 18:18:11.187500,UCP3
0.18,0.945,-0.332,dx,ndom,2017-03-20 18:18:11.200000,UCP3
0.23,0.949,-0.359,dx,ndom,2017-03-20 18:18:11.212500,UCP3
0.254,0.953,-0.367,dx,ndom,2017-03-20 18:18:11.225000,UCP3
0.273,0.949,-0.375,dx,ndom,2017-03-20 18:18:11.237500,UCP3
0.266,0.945,-0.383,dx,ndom,2017-03-20 18:18:11.250000,UCP3
0.227,0.938,-0.398,dx,ndom,2017-03-20 18:18:11.262500,UCP3
0.172,0.93,-0.387,dx,ndom,2017-03-20 18:18:11.275000,UCP3
0.125,0.93,-0.383,dx,ndom,2017-03-20 18:18:11.287500,UCP3
0.102,0.934,-0.379,dx,ndom,2017-03-20 18:18:11.300000,UCP3
0.074,0.941,-0.367,dx,ndom,2017-03-20 18:18:11.312500,UCP3
0.059,0.941,-0.367,dx,ndom,2017-03-20 18:18:11.325000,UCP3
0.055,0.949,-0.348,dx,ndom,2017-03-20 18:18:11.337500,UCP3
0.047,0.934,-0.336,dx,ndom,2017-03-20 18:18:11.350000,UCP3
0.039,0.918,-0.324,dx,ndom,2017-03-20 18:18:11.362500,UCP3
0.023,0.906,-0.32,dx,ndom,2017-03-20 18:18:11.375000,UCP3
-0.008,0.895,-0.328,dx,ndom,2017-03-20 18:18:11.387500,UCP3
-0.039,0.887,-0.336,dx,ndom,2017-03-20 18:18:11.400000,UCP3
-0.07,0.879,-0.34,dx,ndom,2017-03-20 18:18:11.412500,UCP3
-0.094,0.875,-0.352,dx,ndom,2017-03-20 18:18:11.425000,UCP3
-0.125,0.883,-0.352,dx,ndom,2017-03-20 18:18:11.437500,UCP3
-0.145,0.898,-0.348,dx,ndom,2017-03-20 18:18:11.450000,UCP3
-0.137,0.914,-0.34,dx,ndom,2017-03-20 18:18:11.462500,UCP3
-0.117,0.918,-0.328,dx,ndom,2017-03-20 18:18:11.475000,UCP3
-0.105,0.918,-0.309,dx,ndom,2017-03-20 18:18:11.487500,UCP3
-0.102,0.934,-0.277,dx,ndom,2017-03-20 18:18:11.500000,UCP3
-0.121,0.93,-0.246,dx,ndom,2017-03-20 18:18:11.512500,UCP3
-0.121,0.934,-0.246,dx,ndom,2017-03-20 18:18:11.525000,UCP3
-0.113,0.934,-0.242,dx,ndom,2017-03-20 18:18:11.537500,UCP3
-0.105,0.922,-0.238,dx,ndom,2017-03-20 18:18:11.550000,UCP3
-0.094,0.918,-0.23,dx,ndom,2017-03-20 18:18:11.562500,UCP3
-0.074,0.922,-0.242,dx,ndom,2017-03-20 18:18:11.575000,UCP3
-0.059,0.934,-0.254,dx,ndom,2017-03-20 18:18:11.587500,UCP3
-0.047,0.938,-0.273,dx,ndom,2017-03-20 18:18:11.600000,UCP3
-0.039,0.957,-0.281,dx,ndom,2017-03-20 18:18:11.612500,UCP3
-0.031,0.969,-0.297,dx,ndom,2017-03-20 18:18:11.625000,UCP3
-0.02,0.98,-0.309,dx,ndom,2017-03-20 18:18:11.637500,UCP3
-0.004,0.988,-0.305,dx,ndom,2017-03-20 18:18:11.650000,UCP3
0.004,0.988,-0.324,dx,ndom,2017-03-20 18:18:11.662500,UCP3
0.012,0.98,-0.332,dx,ndom,2017-03-20 18:18:11.675000,UCP3
0.023,0.973,-0.34,dx,ndom,2017-03-20 18:18:11.687500,UCP3
0.02,0.973,-0.332,dx,ndom,2017-03-20 18:18:11.700000,UCP3
0.016,0.973,-0.32,dx,ndom,2017-03-20 18:18:11.712500,UCP3
0.004,0.969,-0.297,dx,ndom,2017-03-20 18:18:11.725000,UCP3
0.0,0.961,-0.289,dx,ndom,2017-03-20 18:18:11.737500,UCP3
-0.008,0.953,-0.27,dx,ndom,2017-03-20 18:18:11.750000,UCP3
-0.02,0.945,-0.254,dx,ndom,2017-03-20 18:18:11.762500,UCP3
-0.012,0.938,-0.246,dx,ndom,2017-03-20 18:18:11.775000,UCP3
-0.012,0.938,-0.238,dx,ndom,2017-03-20 18:18:11.787500,UCP3
-0.02,0.938,-0.234,dx,ndom,2017-03-20 18:18:11.800000,UCP3
-0.035,0.938,-0.234,dx,ndom,2017-03-20 18:18:11.812500,UCP3
-0.051,0.938,-0.223,dx,ndom,2017-03-20 18:18:11.825000,UCP3
-0.07,0.941,-0.219,dx,ndom,2017-03-20 18:18:11.837500,UCP3
-0.105,0.949,-0.203,dx,ndom,2017-03-20 18:18:11.850000,UCP3
-0.133,0.961,-0.195,dx,ndom,2017-03-20 18:18:11.862500,UCP3
-0.129,0.969,-0.215,dx,ndom,2017-03-20 18:18:11.875000,UCP3
-0.113,0.973,-0.234,dx,ndom,2017-03-20 18:18:11.887500,UCP3
-0.094,0.984,-0.234,dx,ndom,2017-03-20 18:18:11.900000,UCP3
-0.07,1.004,-0.223,dx,ndom,2017-03-20 18:18:11.912500,UCP3
-0.039,1.012,-0.219,dx,ndom,2017-03-20 18:18:11.925000,UCP3
0.031,1.0,-0.238,dx,ndom,2017-03-20 18:18:11.937500,UCP3
0.09,1.004,-0.246,dx,ndom,2017-03-20 18:18:11.950000,UCP3
0.117,1.008,-0.254,dx,ndom,2017-03-20 18:18:11.962500,UCP3
0.145,1.0,-0.254,dx,ndom,2017-03-20 18:18:11.975000,UCP3
0.188,1.0,-0.211,dx,ndom,2017-03-20 18:18:11.987500,UCP3
0.23,1.031,-0.141,dx,ndom,2017-03-20 18:18:12.000000,UCP3
0.258,1.035,-0.102,dx,ndom,2017-03-20 18:18:12.012500,UCP3
0.258,1.031,-0.094,dx,ndom,2017-03-20 18:18:12.025000,UCP3
0.242,1.023,-0.078,dx,ndom,2017-03-20 18:18:12.037500,UCP3
0.23,1.027,-0.074,dx,ndom,2017-03-20 18:18:12.050000,UCP3
0.199,1.027,-0.102,dx,ndom,2017-03-20 18:18:12.062500,UCP3
0.16,1.016,-0.133,dx,ndom,2017-03-20 18:18:12.075000,UCP3
0.125,1.008,-0.152,dx,ndom,2017-03-20 18:18:12.087500,UCP3
0.102,1.0,-0.172,dx,ndom,2017-03-20 18:18:12.100000,UCP3
0.09,0.996,-0.188,dx,ndom,2017-03-20 18:18:12.112500,UCP3
0.074,0.984,-0.211,dx,ndom,2017-03-20 18:18:12.125000,UCP3
0.066,0.977,-0.215,dx,ndom,2017-03-20 18:18:12.137500,UCP3
0.059,0.969,-0.219,dx,ndom,2017-03-20 18:18:12.150000,UCP3
0.063,0.949,-0.238,dx,ndom,2017-03-20 18:18:12.162500,UCP3
0.07,0.938,-0.242,dx,ndom,2017-03-20 18:18:12.175000,UCP3
0.066,0.938,-0.25,dx,ndom,2017-03-20 18:18:12.187500,UCP3
0.074,0.938,-0.25,dx,ndom,2017-03-20 18:18:12.200000,UCP3
0.09,0.934,-0.25,dx,ndom,2017-03-20 18:18:12.212500,UCP3
0.113,0.934,-0.25,dx,ndom,2017-03-20 18:18:12.225000,UCP3
0.133,0.934,-0.254,dx,ndom,2017-03-20 18:18:12.237500,UCP3
0.152,0.934,-0.254,dx,ndom,2017-03-20 18:18:12.250000,UCP3
0.16,0.93,-0.258,dx,ndom,2017-03-20 18:18:12.262500,UCP3
0.156,0.938,-0.258,dx,ndom,2017-03-20 18:18:12.275000,UCP3
0.156,0.938,-0.27,dx,ndom,2017-03-20 18:18:12.287500,UCP3
0.16,0.938,-0.277,dx,ndom,2017-03-20 18:18:12.300000,UCP3
0.152,0.938,-0.281,dx,ndom,2017-03-20 18:18:12.312500,UCP3
0.137,0.953,-0.277,dx,ndom,2017-03-20 18:18:12.325000,UCP3
0.117,0.965,-0.266,dx,ndom,2017-03-20 18:18:12.337500,UCP3
0.109,0.969,-0.254,dx,ndom,2017-03-20 18:18:12.350000,UCP3
0.109,0.973,-0.25,dx,ndom,2017-03-20 18:18:12.362500,UCP3
0.098,0.973,-0.258,dx,ndom,2017-03-20 18:18:12.375000,UCP3
0.086,0.984,-0.254,dx,ndom,2017-03-20 18:18:12.387500,UCP3
0.078,0.98,-0.25,dx,ndom,2017-03-20 18:18:12.400000,UCP3
0.078,0.98,-0.246,dx,ndom,2017-03-20 18:18:12.412500,UCP3
0.066,0.977,-0.234,dx,ndom,2017-03-20 18:18:12.425000,UCP3
0.059,0.977,-0.219,dx,ndom,2017-03-20 18:18:12.437500,UCP3
0.051,0.965,-0.215,dx,ndom,2017-03-20 18:18:12.450000,UCP3
0.055,0.953,-0.215,dx,ndom,2017-03-20 18:18:12.462500,UCP3
0.059,0.945,-0.211,dx,ndom,2017-03-20 18:18:12.475000,UCP3
0.066,0.938,-0.215,dx,ndom,2017-03-20 18:18:12.487500,UCP3
0.063,0.949,-0.223,dx,ndom,2017-03-20 18:18:12.500000,UCP3
0.055,0.926,-0.234,dx,ndom,2017-03-20 18:18:12.512500,UCP3
0.035,0.922,-0.246,dx,ndom,2017-03-20 18:18:12.525000,UCP3
