id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
TD20,dx,dom,0.406,-0.738,-1.652,2016-03-09 19:13:37.837500
TD20,dx,dom,0.383,-0.762,-1.773,2016-03-09 19:13:37.850000
TD20,dx,dom,0.379,-0.703,-1.688,2016-03-09 19:13:37.862500
TD20,dx,dom,0.363,-0.586,-1.566,2016-03-09 19:13:37.875000
TD20,dx,dom,0.289,-0.48,-1.375,2016-03-09 19:13:37.887500
TD20,dx,dom,0.219,-0.414,-1.168,2016-03-09 19:13:37.900000
TD20,dx,dom,0.121,-0.391,-1.066,2016-03-09 19:13:37.912500
TD20,dx,dom,0.039,-0.391,-1.129,2016-03-09 19:13:37.925000
TD20,dx,dom,0.113,-0.438,-1.188,2016-03-09 19:13:37.937500
TD20,dx,dom,0.23,-0.469,-1.227,2016-03-09 19:13:37.950000
TD20,dx,dom,0.238,-0.492,-1.297,2016-03-09 19:13:37.962500
TD20,dx,dom,0.238,-0.5,-1.359,2016-03-09 19:13:37.975000
TD20,dx,dom,0.316,-0.457,-1.352,2016-03-09 19:13:37.987500
TD20,dx,dom,0.375,-0.359,-1.297,2016-03-09 19:13:38.000000
TD20,dx,dom,0.363,-0.262,-1.211,2016-03-09 19:13:38.012500
TD20,dx,dom,0.352,-0.145,-1.125,2016-03-09 19:13:38.025000
TD20,dx,dom,0.355,-0.016,-0.996,2016-03-09 19:13:38.037500
TD20,dx,dom,0.398,0.117,-0.813,2016-03-09 19:13:38.050000
TD20,dx,dom,0.453,0.246,-0.637,2016-03-09 19:13:38.062500
TD20,dx,dom,0.445,0.352,-0.516,2016-03-09 19:13:38.075000
TD20,dx,dom,0.41,0.398,-0.496,2016-03-09 19:13:38.087500
TD20,dx,dom,0.371,0.402,-0.543,2016-03-09 19:13:38.100000
TD20,dx,dom,0.395,0.379,-0.617,2016-03-09 19:13:38.112500
TD20,dx,dom,0.496,0.34,-0.676,2016-03-09 19:13:38.125000
TD20,dx,dom,0.586,0.277,-0.707,2016-03-09 19:13:38.137500
TD20,dx,dom,0.504,0.188,-0.816,2016-03-09 19:13:38.150000
TD20,dx,dom,0.234,0.137,-0.867,2016-03-09 19:13:38.162500
TD20,dx,dom,0.176,0.125,-0.836,2016-03-09 19:13:38.175000
TD20,dx,dom,0.168,0.121,-0.859,2016-03-09 19:13:38.187500
TD20,dx,dom,0.133,0.055,-0.887,2016-03-09 19:13:38.200000
TD20,dx,dom,0.109,0.027,-0.816,2016-03-09 19:13:38.212500
TD20,dx,dom,0.117,0.059,-0.734,2016-03-09 19:13:38.225000
TD20,dx,dom,0.109,0.074,-0.703,2016-03-09 19:13:38.237500
TD20,dx,dom,0.094,0.039,-0.703,2016-03-09 19:13:38.250000
TD20,dx,dom,0.016,-0.066,-0.871,2016-03-09 19:13:38.262500
TD20,dx,dom,-0.004,-0.254,-1.117,2016-03-09 19:13:38.275000
TD20,dx,dom,0.105,-0.398,-1.305,2016-03-09 19:13:38.287500
TD20,dx,dom,0.168,-0.422,-1.281,2016-03-09 19:13:38.300000
TD20,dx,dom,0.012,-0.344,-1.016,2016-03-09 19:13:38.312500
TD20,dx,dom,-0.027,-0.379,-0.941,2016-03-09 19:13:38.325000
TD20,dx,dom,0.301,-0.43,-0.91,2016-03-09 19:13:38.337500
TD20,dx,dom,0.598,-0.457,-1.0,2016-03-09 19:13:38.350000
TD20,dx,dom,0.547,-0.41,-1.102,2016-03-09 19:13:38.362500
TD20,dx,dom,0.313,-0.324,-1.156,2016-03-09 19:13:38.375000
TD20,dx,dom,0.09,-0.23,-1.129,2016-03-09 19:13:38.387500
TD20,dx,dom,-0.059,-0.125,-1.039,2016-03-09 19:13:38.400000
TD20,dx,dom,-0.102,-0.02,-0.949,2016-03-09 19:13:38.412500
TD20,dx,dom,-0.105,0.07,-0.879,2016-03-09 19:13:38.425000
TD20,dx,dom,-0.082,0.133,-0.813,2016-03-09 19:13:38.437500
TD20,dx,dom,-0.035,0.184,-0.773,2016-03-09 19:13:38.450000
TD20,dx,dom,0.039,0.211,-0.73,2016-03-09 19:13:38.462500
TD20,dx,dom,0.148,0.266,-0.633,2016-03-09 19:13:38.475000
TD20,dx,dom,0.227,0.348,-0.539,2016-03-09 19:13:38.487500
TD20,dx,dom,0.277,0.418,-0.457,2016-03-09 19:13:38.500000
TD20,dx,dom,0.285,0.414,-0.453,2016-03-09 19:13:38.512500
TD20,dx,dom,0.289,0.383,-0.527,2016-03-09 19:13:38.525000
TD20,dx,dom,0.348,0.324,-0.621,2016-03-09 19:13:38.537500
TD20,dx,dom,0.473,0.27,-0.711,2016-03-09 19:13:38.550000
TD20,dx,dom,0.566,0.293,-0.758,2016-03-09 19:13:38.562500
TD20,dx,dom,0.57,0.336,-0.773,2016-03-09 19:13:38.575000
TD20,dx,dom,0.539,0.34,-0.809,2016-03-09 19:13:38.587500
TD20,dx,dom,0.477,0.293,-0.813,2016-03-09 19:13:38.600000
TD20,dx,dom,0.438,0.203,-0.855,2016-03-09 19:13:38.612500
TD20,dx,dom,0.445,0.066,-1.027,2016-03-09 19:13:38.625000
TD20,dx,dom,0.477,-0.027,-1.164,2016-03-09 19:13:38.637500
TD20,dx,dom,0.504,-0.043,-1.277,2016-03-09 19:13:38.650000
TD20,dx,dom,0.484,-0.055,-1.371,2016-03-09 19:13:38.662500
TD20,dx,dom,0.379,-0.055,-1.422,2016-03-09 19:13:38.675000
TD20,dx,dom,0.16,-0.078,-1.449,2016-03-09 19:13:38.687500
TD20,dx,dom,-0.063,-0.168,-1.484,2016-03-09 19:13:38.700000
TD20,dx,dom,-0.176,-0.246,-1.484,2016-03-09 19:13:38.712500
TD20,dx,dom,0.031,-0.309,-1.41,2016-03-09 19:13:38.725000
TD20,dx,dom,0.371,-0.32,-1.188,2016-03-09 19:13:38.737500
TD20,dx,dom,0.598,-0.223,-0.941,2016-03-09 19:13:38.750000
TD20,dx,dom,0.715,-0.117,-0.75,2016-03-09 19:13:38.762500
TD20,dx,dom,0.73,-0.074,-0.691,2016-03-09 19:13:38.775000
TD20,dx,dom,0.586,-0.168,-0.727,2016-03-09 19:13:38.787500
TD20,dx,dom,0.406,-0.266,-0.797,2016-03-09 19:13:38.800000
TD20,dx,dom,0.281,-0.281,-0.789,2016-03-09 19:13:38.812500
TD20,dx,dom,0.168,-0.309,-0.84,2016-03-09 19:13:38.825000
TD20,dx,dom,0.012,-0.395,-1.0,2016-03-09 19:13:38.837500
TD20,dx,dom,-0.105,-0.496,-1.199,2016-03-09 19:13:38.850000
TD20,dx,dom,-0.164,-0.633,-1.367,2016-03-09 19:13:38.862500
TD20,dx,dom,-0.176,-0.742,-1.25,2016-03-09 19:13:38.875000
TD20,dx,dom,-0.098,-0.813,-1.129,2016-03-09 19:13:38.887500
TD20,dx,dom,-0.016,-0.703,-0.973,2016-03-09 19:13:38.900000
TD20,dx,dom,-0.039,-0.445,-0.863,2016-03-09 19:13:38.912500
TD20,dx,dom,-0.035,-0.207,-0.742,2016-03-09 19:13:38.925000
TD20,dx,dom,0.105,-0.098,-0.738,2016-03-09 19:13:38.937500
TD20,dx,dom,0.34,-0.125,-0.797,2016-03-09 19:13:38.950000
TD20,dx,dom,0.477,-0.223,-0.906,2016-03-09 19:13:38.962500
TD20,dx,dom,0.418,-0.336,-1.012,2016-03-09 19:13:38.975000
TD20,dx,dom,0.293,-0.371,-0.988,2016-03-09 19:13:38.987500
TD20,dx,dom,0.242,-0.348,-0.879,2016-03-09 19:13:39.000000
TD20,dx,dom,0.281,-0.309,-0.793,2016-03-09 19:13:39.012500
TD20,dx,dom,0.262,-0.301,-0.828,2016-03-09 19:13:39.025000
TD20,dx,dom,0.039,-0.348,-0.949,2016-03-09 19:13:39.037500
TD20,dx,dom,0.086,-0.375,-0.875,2016-03-09 19:13:39.050000
TD20,dx,dom,0.316,-0.355,-0.789,2016-03-09 19:13:39.062500
TD20,dx,dom,0.324,-0.363,-0.863,2016-03-09 19:13:39.075000
TD20,dx,dom,0.148,-0.379,-1.016,2016-03-09 19:13:39.087500
TD20,dx,dom,0.078,-0.41,-1.145,2016-03-09 19:13:39.100000
TD20,dx,dom,0.164,-0.469,-1.223,2016-03-09 19:13:39.112500
TD20,dx,dom,0.336,-0.5,-1.109,2016-03-09 19:13:39.125000
TD20,dx,dom,0.543,-0.52,-1.039,2016-03-09 19:13:39.137500
TD20,dx,dom,0.645,-0.531,-1.039,2016-03-09 19:13:39.150000
TD20,dx,dom,0.551,-0.559,-1.137,2016-03-09 19:13:39.162500
TD20,dx,dom,0.395,-0.586,-1.238,2016-03-09 19:13:39.175000
TD20,dx,dom,0.324,-0.574,-1.27,2016-03-09 19:13:39.187500
TD20,dx,dom,0.328,-0.566,-1.289,2016-03-09 19:13:39.200000
TD20,dx,dom,0.332,-0.531,-1.305,2016-03-09 19:13:39.212500
TD20,dx,dom,0.32,-0.438,-1.266,2016-03-09 19:13:39.225000
TD20,dx,dom,0.332,-0.34,-1.234,2016-03-09 19:13:39.237500
TD20,dx,dom,0.359,-0.23,-1.215,2016-03-09 19:13:39.250000
TD20,dx,dom,0.484,-0.133,-1.129,2016-03-09 19:13:39.262500
TD20,dx,dom,0.602,-0.016,-1.102,2016-03-09 19:13:39.275000
TD20,dx,dom,0.668,0.105,-1.055,2016-03-09 19:13:39.287500
TD20,dx,dom,0.793,0.199,-0.988,2016-03-09 19:13:39.300000
TD20,dx,dom,0.883,0.289,-0.914,2016-03-09 19:13:39.312500
TD20,dx,dom,0.887,0.344,-0.801,2016-03-09 19:13:39.325000
TD20,dx,dom,0.785,0.387,-0.703,2016-03-09 19:13:39.337500
TD20,dx,dom,0.602,0.441,-0.609,2016-03-09 19:13:39.350000
TD20,dx,dom,0.484,0.496,-0.512,2016-03-09 19:13:39.362500
TD20,dx,dom,0.387,0.508,-0.457,2016-03-09 19:13:39.375000
TD20,dx,dom,0.281,0.477,-0.414,2016-03-09 19:13:39.387500
TD20,dx,dom,0.211,0.438,-0.414,2016-03-09 19:13:39.400000
TD20,dx,dom,0.18,0.363,-0.449,2016-03-09 19:13:39.412500
TD20,dx,dom,0.152,0.258,-0.457,2016-03-09 19:13:39.425000
TD20,dx,dom,0.098,0.148,-0.465,2016-03-09 19:13:39.437500
TD20,dx,dom,0.051,-0.008,-0.574,2016-03-09 19:13:39.450000
TD20,dx,dom,0.043,-0.176,-0.668,2016-03-09 19:13:39.462500
TD20,dx,dom,0.063,-0.305,-0.762,2016-03-09 19:13:39.475000
TD20,dx,dom,0.063,-0.422,-0.922,2016-03-09 19:13:39.487500
TD20,dx,dom,0.105,-0.527,-1.113,2016-03-09 19:13:39.500000
TD20,dx,dom,0.125,-0.594,-1.184,2016-03-09 19:13:39.512500
TD20,dx,dom,0.148,-0.586,-1.145,2016-03-09 19:13:39.525000
TD20,dx,dom,0.18,-0.555,-1.035,2016-03-09 19:13:39.537500
TD20,dx,dom,0.188,-0.508,-0.953,2016-03-09 19:13:39.550000
TD20,dx,dom,0.184,-0.465,-0.969,2016-03-09 19:13:39.562500
TD20,dx,dom,0.148,-0.391,-0.957,2016-03-09 19:13:39.575000
TD20,dx,dom,0.094,-0.293,-0.941,2016-03-09 19:13:39.587500
TD20,dx,dom,0.047,-0.195,-0.883,2016-03-09 19:13:39.600000
TD20,dx,dom,-0.004,-0.09,-0.785,2016-03-09 19:13:39.612500
TD20,dx,dom,-0.027,0.004,-0.73,2016-03-09 19:13:39.625000
TD20,dx,dom,0.02,0.086,-0.699,2016-03-09 19:13:39.637500
TD20,dx,dom,0.063,0.203,-0.645,2016-03-09 19:13:39.650000
TD20,dx,dom,0.086,0.328,-0.566,2016-03-09 19:13:39.662500
TD20,dx,dom,0.129,0.402,-0.496,2016-03-09 19:13:39.675000
TD20,dx,dom,0.215,0.453,-0.457,2016-03-09 19:13:39.687500
TD20,dx,dom,0.348,0.492,-0.484,2016-03-09 19:13:39.700000
TD20,dx,dom,0.461,0.488,-0.563,2016-03-09 19:13:39.712500
TD20,dx,dom,0.551,0.457,-0.645,2016-03-09 19:13:39.725000
TD20,dx,dom,0.605,0.402,-0.648,2016-03-09 19:13:39.737500
TD20,dx,dom,0.668,0.336,-0.645,2016-03-09 19:13:39.750000
TD20,dx,dom,0.797,0.227,-0.688,2016-03-09 19:13:39.762500
TD20,dx,dom,0.977,0.09,-0.766,2016-03-09 19:13:39.775000
TD20,dx,dom,1.117,-0.051,-0.926,2016-03-09 19:13:39.787500
TD20,dx,dom,1.164,-0.176,-1.063,2016-03-09 19:13:39.800000
TD20,dx,dom,1.082,-0.23,-1.113,2016-03-09 19:13:39.812500
TD20,dx,dom,0.941,-0.25,-1.105,2016-03-09 19:13:39.825000
TD20,dx,dom,0.805,-0.27,-1.121,2016-03-09 19:13:39.837500
TD20,dx,dom,0.699,-0.289,-1.168,2016-03-09 19:13:39.850000
TD20,dx,dom,0.629,-0.285,-1.184,2016-03-09 19:13:39.862500
TD20,dx,dom,0.52,-0.305,-1.242,2016-03-09 19:13:39.875000
TD20,dx,dom,0.246,-0.418,-1.535,2016-03-09 19:13:39.887500
TD20,dx,dom,0.063,-0.719,-1.629,2016-03-09 19:13:39.900000
TD20,dx,dom,-0.074,-0.891,-1.598,2016-03-09 19:13:39.912500
TD20,dx,dom,0.203,-0.59,-1.234,2016-03-09 19:13:39.925000
TD20,dx,dom,0.289,-0.266,-1.035,2016-03-09 19:13:39.937500
TD20,dx,dom,0.133,-0.199,-0.941,2016-03-09 19:13:39.950000
TD20,dx,dom,0.117,-0.23,-0.801,2016-03-09 19:13:39.962500
TD20,dx,dom,0.285,-0.246,-0.664,2016-03-09 19:13:39.975000
TD20,dx,dom,0.465,-0.223,-0.57,2016-03-09 19:13:39.987500
TD20,dx,dom,0.617,-0.156,-0.523,2016-03-09 19:13:40.000000
TD20,dx,dom,0.707,-0.156,-0.52,2016-03-09 19:13:40.012500
TD20,dx,dom,0.66,-0.195,-0.598,2016-03-09 19:13:40.025000
TD20,dx,dom,0.395,-0.266,-0.738,2016-03-09 19:13:40.037500
TD20,dx,dom,0.215,-0.375,-0.934,2016-03-09 19:13:40.050000
TD20,dx,dom,0.344,-0.434,-0.984,2016-03-09 19:13:40.062500
TD20,dx,dom,0.406,-0.457,-1.012,2016-03-09 19:13:40.075000
TD20,dx,dom,0.27,-0.461,-0.98,2016-03-09 19:13:40.087500
TD20,dx,dom,0.344,-0.457,-1.063,2016-03-09 19:13:40.100000
TD20,dx,dom,0.492,-0.367,-0.984,2016-03-09 19:13:40.112500
TD20,dx,dom,0.445,-0.285,-0.965,2016-03-09 19:13:40.125000
TD20,dx,dom,0.301,-0.25,-0.969,2016-03-09 19:13:40.137500
TD20,dx,dom,0.313,-0.281,-1.02,2016-03-09 19:13:40.150000
TD20,dx,dom,0.441,-0.359,-1.105,2016-03-09 19:13:40.162500
TD20,dx,dom,0.535,-0.414,-1.254,2016-03-09 19:13:40.175000
TD20,dx,dom,0.59,-0.461,-1.383,2016-03-09 19:13:40.187500
TD20,dx,dom,0.582,-0.5,-1.461,2016-03-09 19:13:40.200000
TD20,dx,dom,0.488,-0.5,-1.488,2016-03-09 19:13:40.212500
TD20,dx,dom,0.414,-0.457,-1.512,2016-03-09 19:13:40.225000
TD20,dx,dom,0.406,-0.352,-1.453,2016-03-09 19:13:40.237500
TD20,dx,dom,0.445,-0.176,-1.391,2016-03-09 19:13:40.250000
TD20,dx,dom,0.527,0.02,-1.273,2016-03-09 19:13:40.262500
TD20,dx,dom,0.605,0.156,-1.141,2016-03-09 19:13:40.275000
TD20,dx,dom,0.66,0.215,-1.012,2016-03-09 19:13:40.287500
TD20,dx,dom,0.715,0.273,-0.867,2016-03-09 19:13:40.300000
TD20,dx,dom,0.742,0.344,-0.727,2016-03-09 19:13:40.312500
TD20,dx,dom,0.711,0.395,-0.633,2016-03-09 19:13:40.325000
TD20,dx,dom,0.605,0.395,-0.539,2016-03-09 19:13:40.337500
TD20,dx,dom,0.469,0.391,-0.441,2016-03-09 19:13:40.350000
TD20,dx,dom,0.41,0.375,-0.336,2016-03-09 19:13:40.362500
TD20,dx,dom,0.344,0.277,-0.313,2016-03-09 19:13:40.375000
TD20,dx,dom,0.191,0.16,-0.453,2016-03-09 19:13:40.387500
TD20,dx,dom,-0.09,-0.066,-0.703,2016-03-09 19:13:40.400000
TD20,dx,dom,-0.309,-0.414,-0.922,2016-03-09 19:13:40.412500
TD20,dx,dom,-0.457,-0.66,-1.07,2016-03-09 19:13:40.425000
TD20,dx,dom,-0.379,-0.801,-1.191,2016-03-09 19:13:40.437500
TD20,dx,dom,-0.113,-0.781,-1.141,2016-03-09 19:13:40.450000
TD20,dx,dom,0.176,-0.527,-1.012,2016-03-09 19:13:40.462500
TD20,dx,dom,0.367,-0.188,-0.828,2016-03-09 19:13:40.475000
TD20,dx,dom,0.336,0.086,-0.738,2016-03-09 19:13:40.487500
TD20,dx,dom,0.234,0.211,-0.695,2016-03-09 19:13:40.500000
TD20,dx,dom,0.355,0.242,-0.527,2016-03-09 19:13:40.512500
TD20,dx,dom,0.738,0.32,-0.438,2016-03-09 19:13:40.525000
TD20,dx,dom,1.043,0.363,-0.434,2016-03-09 19:13:40.537500
TD20,dx,dom,0.922,0.371,-0.441,2016-03-09 19:13:40.550000
TD20,dx,dom,0.586,0.371,-0.41,2016-03-09 19:13:40.562500
TD20,dx,dom,0.285,0.215,-0.66,2016-03-09 19:13:40.575000
TD20,dx,dom,0.055,-0.035,-1.051,2016-03-09 19:13:40.587500
TD20,dx,dom,-0.004,-0.121,-1.277,2016-03-09 19:13:40.600000
TD20,dx,dom,0.113,-0.121,-1.262,2016-03-09 19:13:40.612500
TD20,dx,dom,0.293,-0.086,-1.125,2016-03-09 19:13:40.625000
TD20,dx,dom,0.492,-0.07,-1.012,2016-03-09 19:13:40.637500
TD20,dx,dom,0.492,-0.086,-0.938,2016-03-09 19:13:40.650000
TD20,dx,dom,0.359,-0.121,-0.98,2016-03-09 19:13:40.662500
TD20,dx,dom,0.219,-0.148,-1.039,2016-03-09 19:13:40.675000
TD20,dx,dom,0.172,-0.113,-1.035,2016-03-09 19:13:40.687500
TD20,dx,dom,0.203,-0.027,-0.965,2016-03-09 19:13:40.700000
TD20,dx,dom,0.258,0.082,-0.844,2016-03-09 19:13:40.712500
TD20,dx,dom,0.324,0.195,-0.727,2016-03-09 19:13:40.725000
TD20,dx,dom,0.383,0.277,-0.625,2016-03-09 19:13:40.737500
TD20,dx,dom,0.398,0.313,-0.621,2016-03-09 19:13:40.750000
TD20,dx,dom,0.395,0.297,-0.723,2016-03-09 19:13:40.762500
TD20,dx,dom,0.434,0.289,-0.746,2016-03-09 19:13:40.775000
TD20,dx,dom,0.477,0.344,-0.68,2016-03-09 19:13:40.787500
TD20,dx,dom,0.453,0.441,-0.598,2016-03-09 19:13:40.800000
TD20,dx,dom,0.367,0.5,-0.598,2016-03-09 19:13:40.812500
TD20,dx,dom,0.301,0.48,-0.66,2016-03-09 19:13:40.825000
TD20,dx,dom,0.316,0.457,-0.59,2016-03-09 19:13:40.837500
TD20,dx,dom,0.398,0.453,-0.543,2016-03-09 19:13:40.850000
TD20,dx,dom,0.516,0.371,-0.66,2016-03-09 19:13:40.862500
TD20,dx,dom,0.496,0.27,-0.848,2016-03-09 19:13:40.875000
TD20,dx,dom,0.434,0.129,-1.125,2016-03-09 19:13:40.887500
TD20,dx,dom,0.379,-0.047,-1.32,2016-03-09 19:13:40.900000
TD20,dx,dom,0.363,-0.168,-1.375,2016-03-09 19:13:40.912500
TD20,dx,dom,0.434,-0.223,-1.289,2016-03-09 19:13:40.925000
TD20,dx,dom,0.48,-0.277,-1.324,2016-03-09 19:13:40.937500
TD20,dx,dom,0.234,-0.656,-2.328,2016-03-09 19:13:40.950000
TD20,dx,dom,0.004,-0.965,-2.016,2016-03-09 19:13:40.962500
TD20,dx,dom,0.375,-0.777,-1.445,2016-03-09 19:13:40.975000
TD20,dx,dom,0.613,-0.395,-1.059,2016-03-09 19:13:40.987500
TD20,dx,dom,0.523,-0.156,-0.77,2016-03-09 19:13:41.000000
TD20,dx,dom,0.473,-0.145,-0.684,2016-03-09 19:13:41.012500
TD20,dx,dom,0.492,-0.176,-0.758,2016-03-09 19:13:41.025000
TD20,dx,dom,0.41,-0.16,-0.875,2016-03-09 19:13:41.037500
TD20,dx,dom,0.262,-0.133,-0.879,2016-03-09 19:13:41.050000
TD20,dx,dom,0.199,-0.141,-0.953,2016-03-09 19:13:41.062500
TD20,dx,dom,0.164,-0.18,-0.855,2016-03-09 19:13:41.075000
TD20,dx,dom,0.352,-0.262,-0.781,2016-03-09 19:13:41.087500
TD20,dx,dom,0.488,-0.355,-0.875,2016-03-09 19:13:41.100000
TD20,dx,dom,0.477,-0.398,-0.844,2016-03-09 19:13:41.112500
TD20,dx,dom,0.406,-0.398,-0.844,2016-03-09 19:13:41.125000
TD20,dx,dom,0.305,-0.418,-0.891,2016-03-09 19:13:41.137500
TD20,dx,dom,0.23,-0.43,-0.879,2016-03-09 19:13:41.150000
TD20,dx,dom,0.148,-0.422,-0.902,2016-03-09 19:13:41.162500
TD20,dx,dom,0.055,-0.52,-1.098,2016-03-09 19:13:41.175000
TD20,dx,dom,0.145,-0.656,-1.293,2016-03-09 19:13:41.187500
TD20,dx,dom,0.234,-0.695,-1.438,2016-03-09 19:13:41.200000
TD20,dx,dom,0.301,-0.68,-1.523,2016-03-09 19:13:41.212500
TD20,dx,dom,0.359,-0.625,-1.551,2016-03-09 19:13:41.225000
TD20,dx,dom,0.406,-0.531,-1.52,2016-03-09 19:13:41.237500
TD20,dx,dom,0.48,-0.395,-1.395,2016-03-09 19:13:41.250000
TD20,dx,dom,0.539,-0.234,-1.238,2016-03-09 19:13:41.262500
TD20,dx,dom,0.563,-0.07,-1.078,2016-03-09 19:13:41.275000
TD20,dx,dom,0.594,0.086,-0.949,2016-03-09 19:13:41.287500
TD20,dx,dom,0.617,0.277,-0.867,2016-03-09 19:13:41.300000
TD20,dx,dom,0.637,0.445,-0.77,2016-03-09 19:13:41.312500
TD20,dx,dom,0.668,0.59,-0.645,2016-03-09 19:13:41.325000
TD20,dx,dom,0.695,0.691,-0.414,2016-03-09 19:13:41.337500
TD20,dx,dom,0.707,0.754,-0.215,2016-03-09 19:13:41.350000
TD20,dx,dom,0.637,0.75,-0.137,2016-03-09 19:13:41.362500
TD20,dx,dom,0.48,0.707,-0.129,2016-03-09 19:13:41.375000
TD20,dx,dom,0.313,0.645,-0.133,2016-03-09 19:13:41.387500
TD20,dx,dom,0.137,0.566,-0.141,2016-03-09 19:13:41.400000
TD20,dx,dom,0.016,0.434,-0.219,2016-03-09 19:13:41.412500
TD20,dx,dom,-0.012,0.23,-0.367,2016-03-09 19:13:41.425000
TD20,dx,dom,0.016,-0.004,-0.543,2016-03-09 19:13:41.437500
TD20,dx,dom,0.008,-0.215,-0.684,2016-03-09 19:13:41.450000
TD20,dx,dom,0.0,-0.43,-0.824,2016-03-09 19:13:41.462500
TD20,dx,dom,0.027,-0.664,-1.043,2016-03-09 19:13:41.475000
TD20,dx,dom,0.094,-0.832,-1.207,2016-03-09 19:13:41.487500
TD20,dx,dom,0.113,-0.891,-1.309,2016-03-09 19:13:41.500000
TD20,dx,dom,0.07,-0.887,-1.285,2016-03-09 19:13:41.512500
TD20,dx,dom,0.016,-0.813,-1.328,2016-03-09 19:13:41.525000
TD20,dx,dom,0.008,-0.691,-1.207,2016-03-09 19:13:41.537500
TD20,dx,dom,0.055,-0.566,-1.098,2016-03-09 19:13:41.550000
TD20,dx,dom,0.113,-0.434,-0.973,2016-03-09 19:13:41.562500
TD20,dx,dom,0.098,-0.281,-0.766,2016-03-09 19:13:41.575000
TD20,dx,dom,0.055,-0.148,-0.594,2016-03-09 19:13:41.587500
TD20,dx,dom,0.02,-0.035,-0.5,2016-03-09 19:13:41.600000
TD20,dx,dom,0.07,0.082,-0.453,2016-03-09 19:13:41.612500
TD20,dx,dom,0.152,0.199,-0.52,2016-03-09 19:13:41.625000
TD20,dx,dom,0.23,0.266,-0.641,2016-03-09 19:13:41.637500
TD20,dx,dom,0.258,0.273,-0.684,2016-03-09 19:13:41.650000
TD20,dx,dom,0.289,0.301,-0.723,2016-03-09 19:13:41.662500
TD20,dx,dom,0.359,0.375,-0.742,2016-03-09 19:13:41.675000
TD20,dx,dom,0.445,0.449,-0.801,2016-03-09 19:13:41.687500
TD20,dx,dom,0.543,0.461,-0.895,2016-03-09 19:13:41.700000
TD20,dx,dom,0.629,0.441,-0.918,2016-03-09 19:13:41.712500
TD20,dx,dom,0.699,0.422,-0.863,2016-03-09 19:13:41.725000
TD20,dx,dom,0.738,0.395,-0.762,2016-03-09 19:13:41.737500
TD20,dx,dom,0.82,0.266,-0.895,2016-03-09 19:13:41.750000
TD20,dx,dom,0.941,0.043,-1.238,2016-03-09 19:13:41.762500
TD20,dx,dom,0.875,-0.105,-1.441,2016-03-09 19:13:41.775000
TD20,dx,dom,0.68,-0.172,-1.457,2016-03-09 19:13:41.787500
TD20,dx,dom,0.516,-0.219,-1.348,2016-03-09 19:13:41.800000
TD20,dx,dom,0.406,-0.172,-1.07,2016-03-09 19:13:41.812500
TD20,dx,dom,0.387,-0.215,-1.059,2016-03-09 19:13:41.825000
TD20,dx,dom,0.297,-0.457,-1.18,2016-03-09 19:13:41.837500
TD20,dx,dom,0.082,-0.785,-1.605,2016-03-09 19:13:41.850000
TD20,dx,dom,-0.035,-0.969,-1.73,2016-03-09 19:13:41.862500
TD20,dx,dom,0.168,-0.836,-1.457,2016-03-09 19:13:41.875000
TD20,dx,dom,0.332,-0.594,-1.07,2016-03-09 19:13:41.887500
TD20,dx,dom,0.406,-0.34,-0.789,2016-03-09 19:13:41.900000
TD20,dx,dom,0.402,-0.184,-0.676,2016-03-09 19:13:41.912500
TD20,dx,dom,0.488,-0.152,-0.656,2016-03-09 19:13:41.925000
TD20,dx,dom,0.676,-0.176,-0.637,2016-03-09 19:13:41.937500
TD20,dx,dom,0.758,-0.207,-0.625,2016-03-09 19:13:41.950000
TD20,dx,dom,0.547,-0.242,-0.781,2016-03-09 19:13:41.962500
TD20,dx,dom,0.387,-0.281,-0.82,2016-03-09 19:13:41.975000
TD20,dx,dom,0.313,-0.305,-0.77,2016-03-09 19:13:41.987500
TD20,dx,dom,0.262,-0.359,-0.844,2016-03-09 19:13:42.000000
TD20,dx,dom,0.227,-0.469,-0.973,2016-03-09 19:13:42.012500
TD20,dx,dom,0.148,-0.57,-1.168,2016-03-09 19:13:42.025000
TD20,dx,dom,0.035,-0.625,-1.238,2016-03-09 19:13:42.037500
TD20,dx,dom,-0.098,-0.652,-1.305,2016-03-09 19:13:42.050000
TD20,dx,dom,-0.09,-0.68,-1.352,2016-03-09 19:13:42.062500
TD20,dx,dom,0.035,-0.664,-1.348,2016-03-09 19:13:42.075000
TD20,dx,dom,0.145,-0.621,-1.328,2016-03-09 19:13:42.087500
TD20,dx,dom,0.227,-0.516,-1.273,2016-03-09 19:13:42.100000
TD20,dx,dom,0.32,-0.379,-1.207,2016-03-09 19:13:42.112500
TD20,dx,dom,0.414,-0.254,-1.129,2016-03-09 19:13:42.125000
TD20,dx,dom,0.508,-0.121,-1.051,2016-03-09 19:13:42.137500
TD20,dx,dom,0.559,0.016,-1.0,2016-03-09 19:13:42.150000
TD20,dx,dom,0.594,0.125,-0.965,2016-03-09 19:13:42.162500
TD20,dx,dom,0.707,0.199,-0.906,2016-03-09 19:13:42.175000
TD20,dx,dom,0.852,0.27,-0.82,2016-03-09 19:13:42.187500
TD20,dx,dom,0.887,0.316,-0.793,2016-03-09 19:13:42.200000
TD20,dx,dom,0.754,0.305,-0.785,2016-03-09 19:13:42.212500
