id,hand,session,Accelerometer X,Accelerometer Y,Accelerometer Z,datetime
UCP7,sx,dom,-0.719,0.324,-0.738,2017-01-19 15:32:19.287500
UCP7,sx,dom,-0.684,0.289,-0.836,2017-01-19 15:32:19.300000
UCP7,sx,dom,-0.555,0.258,-0.945,2017-01-19 15:32:19.312500
UCP7,sx,dom,-0.418,0.25,-1.031,2017-01-19 15:32:19.325000
UCP7,sx,dom,-0.387,0.262,-0.98,2017-01-19 15:32:19.337500
UCP7,sx,dom,-0.48,0.266,-0.918,2017-01-19 15:32:19.350000
UCP7,sx,dom,-0.59,0.246,-0.926,2017-01-19 15:32:19.362500
UCP7,sx,dom,-0.598,0.207,-1.012,2017-01-19 15:32:19.375000
UCP7,sx,dom,-0.52,0.102,-1.086,2017-01-19 15:32:19.387500
UCP7,sx,dom,-0.367,-0.027,-1.219,2017-01-19 15:32:19.400000
UCP7,sx,dom,-0.152,-0.023,-1.285,2017-01-19 15:32:19.412500
UCP7,sx,dom,-0.055,0.02,-1.242,2017-01-19 15:32:19.425000
UCP7,sx,dom,-0.051,-0.02,-1.191,2017-01-19 15:32:19.437500
UCP7,sx,dom,-0.035,-0.059,-1.137,2017-01-19 15:32:19.450000
UCP7,sx,dom,-0.016,-0.035,-1.082,2017-01-19 15:32:19.462500
UCP7,sx,dom,0.059,-0.031,-1.055,2017-01-19 15:32:19.475000
UCP7,sx,dom,0.086,-0.027,-1.035,2017-01-19 15:32:19.487500
UCP7,sx,dom,0.055,-0.043,-1.055,2017-01-19 15:32:19.500000
UCP7,sx,dom,0.0,-0.082,-1.094,2017-01-19 15:32:19.512500
UCP7,sx,dom,-0.027,-0.121,-1.121,2017-01-19 15:32:19.525000
UCP7,sx,dom,-0.012,-0.18,-1.152,2017-01-19 15:32:19.537500
UCP7,sx,dom,0.039,-0.242,-1.16,2017-01-19 15:32:19.550000
UCP7,sx,dom,0.09,-0.297,-1.164,2017-01-19 15:32:19.562500
UCP7,sx,dom,0.125,-0.301,-1.145,2017-01-19 15:32:19.575000
UCP7,sx,dom,0.117,-0.258,-1.125,2017-01-19 15:32:19.587500
UCP7,sx,dom,0.035,-0.219,-1.141,2017-01-19 15:32:19.600000
UCP7,sx,dom,-0.09,-0.188,-1.172,2017-01-19 15:32:19.612500
UCP7,sx,dom,-0.172,-0.172,-1.195,2017-01-19 15:32:19.625000
UCP7,sx,dom,-0.137,-0.176,-1.23,2017-01-19 15:32:19.637500
UCP7,sx,dom,-0.063,-0.176,-1.27,2017-01-19 15:32:19.650000
UCP7,sx,dom,-0.02,-0.145,-1.305,2017-01-19 15:32:19.662500
UCP7,sx,dom,-0.023,-0.066,-1.328,2017-01-19 15:32:19.675000
UCP7,sx,dom,-0.082,0.031,-1.32,2017-01-19 15:32:19.687500
UCP7,sx,dom,-0.195,0.098,-1.309,2017-01-19 15:32:19.700000
UCP7,sx,dom,-0.336,0.184,-1.289,2017-01-19 15:32:19.712500
UCP7,sx,dom,-0.477,0.281,-1.242,2017-01-19 15:32:19.725000
UCP7,sx,dom,-0.563,0.414,-1.199,2017-01-19 15:32:19.737500
UCP7,sx,dom,-0.602,0.555,-1.129,2017-01-19 15:32:19.750000
UCP7,sx,dom,-0.609,0.668,-1.039,2017-01-19 15:32:19.762500
UCP7,sx,dom,-0.582,0.734,-0.934,2017-01-19 15:32:19.775000
UCP7,sx,dom,-0.535,0.766,-0.809,2017-01-19 15:32:19.787500
UCP7,sx,dom,-0.488,0.766,-0.703,2017-01-19 15:32:19.800000
UCP7,sx,dom,-0.473,0.738,-0.633,2017-01-19 15:32:19.812500
UCP7,sx,dom,-0.496,0.727,-0.648,2017-01-19 15:32:19.825000
UCP7,sx,dom,-0.531,0.699,-0.715,2017-01-19 15:32:19.837500
UCP7,sx,dom,-0.5,0.645,-0.77,2017-01-19 15:32:19.850000
UCP7,sx,dom,-0.395,0.551,-0.723,2017-01-19 15:32:19.862500
UCP7,sx,dom,-0.328,0.414,-0.656,2017-01-19 15:32:19.875000
UCP7,sx,dom,-0.379,0.281,-0.586,2017-01-19 15:32:19.887500
UCP7,sx,dom,-0.352,0.141,-0.504,2017-01-19 15:32:19.900000
UCP7,sx,dom,-0.184,-0.023,-0.488,2017-01-19 15:32:19.912500
UCP7,sx,dom,-0.023,-0.211,-0.484,2017-01-19 15:32:19.925000
UCP7,sx,dom,0.16,-0.375,-0.418,2017-01-19 15:32:19.937500
UCP7,sx,dom,0.418,-0.465,-0.27,2017-01-19 15:32:19.950000
UCP7,sx,dom,0.754,-0.531,-0.211,2017-01-19 15:32:19.962500
UCP7,sx,dom,0.914,-0.652,-0.375,2017-01-19 15:32:19.975000
UCP7,sx,dom,0.758,-0.832,-0.656,2017-01-19 15:32:19.987500
UCP7,sx,dom,0.41,-0.93,-0.941,2017-01-19 15:32:20.000000
UCP7,sx,dom,0.078,-0.855,-1.16,2017-01-19 15:32:20.012500
UCP7,sx,dom,-0.133,-0.621,-1.285,2017-01-19 15:32:20.025000
UCP7,sx,dom,-0.266,-0.379,-1.324,2017-01-19 15:32:20.037500
UCP7,sx,dom,-0.391,-0.199,-1.383,2017-01-19 15:32:20.050000
UCP7,sx,dom,-0.477,-0.027,-1.445,2017-01-19 15:32:20.062500
UCP7,sx,dom,-0.473,0.145,-1.484,2017-01-19 15:32:20.075000
UCP7,sx,dom,-0.418,0.262,-1.457,2017-01-19 15:32:20.087500
UCP7,sx,dom,-0.363,0.34,-1.383,2017-01-19 15:32:20.100000
UCP7,sx,dom,-0.27,0.391,-1.277,2017-01-19 15:32:20.112500
UCP7,sx,dom,-0.156,0.43,-1.148,2017-01-19 15:32:20.125000
UCP7,sx,dom,-0.074,0.414,-1.066,2017-01-19 15:32:20.137500
UCP7,sx,dom,-0.051,0.363,-1.027,2017-01-19 15:32:20.150000
UCP7,sx,dom,-0.055,0.324,-1.008,2017-01-19 15:32:20.162500
UCP7,sx,dom,-0.063,0.305,-0.961,2017-01-19 15:32:20.175000
UCP7,sx,dom,-0.078,0.293,-0.922,2017-01-19 15:32:20.187500
UCP7,sx,dom,-0.086,0.305,-0.887,2017-01-19 15:32:20.200000
UCP7,sx,dom,-0.113,0.324,-0.848,2017-01-19 15:32:20.212500
UCP7,sx,dom,-0.16,0.34,-0.805,2017-01-19 15:32:20.225000
UCP7,sx,dom,-0.219,0.332,-0.773,2017-01-19 15:32:20.237500
UCP7,sx,dom,-0.266,0.328,-0.754,2017-01-19 15:32:20.250000
UCP7,sx,dom,-0.309,0.328,-0.773,2017-01-19 15:32:20.262500
UCP7,sx,dom,-0.352,0.316,-0.828,2017-01-19 15:32:20.275000
UCP7,sx,dom,-0.398,0.305,-0.875,2017-01-19 15:32:20.287500
UCP7,sx,dom,-0.422,0.297,-0.887,2017-01-19 15:32:20.300000
UCP7,sx,dom,-0.434,0.309,-0.863,2017-01-19 15:32:20.312500
UCP7,sx,dom,-0.43,0.328,-0.813,2017-01-19 15:32:20.325000
UCP7,sx,dom,-0.398,0.34,-0.746,2017-01-19 15:32:20.337500
UCP7,sx,dom,-0.395,0.328,-0.711,2017-01-19 15:32:20.350000
UCP7,sx,dom,-0.441,0.293,-0.742,2017-01-19 15:32:20.362500
UCP7,sx,dom,-0.52,0.277,-0.895,2017-01-19 15:32:20.375000
UCP7,sx,dom,-0.602,0.266,-1.051,2017-01-19 15:32:20.387500
UCP7,sx,dom,-0.633,0.27,-1.129,2017-01-19 15:32:20.400000
UCP7,sx,dom,-0.621,0.285,-1.141,2017-01-19 15:32:20.412500
UCP7,sx,dom,-0.594,0.301,-1.105,2017-01-19 15:32:20.425000
UCP7,sx,dom,-0.551,0.305,-1.09,2017-01-19 15:32:20.437500
UCP7,sx,dom,-0.508,0.297,-1.105,2017-01-19 15:32:20.450000
UCP7,sx,dom,-0.453,0.258,-1.141,2017-01-19 15:32:20.462500
UCP7,sx,dom,-0.379,0.191,-1.188,2017-01-19 15:32:20.475000
UCP7,sx,dom,-0.297,0.137,-1.234,2017-01-19 15:32:20.487500
UCP7,sx,dom,-0.285,0.172,-1.418,2017-01-19 15:32:20.500000
UCP7,sx,dom,-0.324,0.141,-1.32,2017-01-19 15:32:20.512500
UCP7,sx,dom,-0.133,0.0,-1.266,2017-01-19 15:32:20.525000
UCP7,sx,dom,0.191,-0.125,-1.199,2017-01-19 15:32:20.537500
UCP7,sx,dom,0.309,-0.129,-1.109,2017-01-19 15:32:20.550000
UCP7,sx,dom,0.215,-0.008,-1.0,2017-01-19 15:32:20.562500
UCP7,sx,dom,0.18,0.012,-1.0,2017-01-19 15:32:20.575000
UCP7,sx,dom,0.164,-0.023,-1.082,2017-01-19 15:32:20.587500
UCP7,sx,dom,0.035,-0.016,-1.113,2017-01-19 15:32:20.600000
UCP7,sx,dom,-0.102,0.043,-1.117,2017-01-19 15:32:20.612500
UCP7,sx,dom,-0.164,0.078,-1.113,2017-01-19 15:32:20.625000
UCP7,sx,dom,-0.09,0.09,-1.078,2017-01-19 15:32:20.637500
UCP7,sx,dom,0.0,0.082,-1.035,2017-01-19 15:32:20.650000
UCP7,sx,dom,0.02,0.102,-0.992,2017-01-19 15:32:20.662500
UCP7,sx,dom,-0.008,0.141,-0.957,2017-01-19 15:32:20.675000
UCP7,sx,dom,-0.035,0.164,-0.938,2017-01-19 15:32:20.687500
UCP7,sx,dom,-0.039,0.164,-0.934,2017-01-19 15:32:20.700000
UCP7,sx,dom,-0.078,0.152,-0.957,2017-01-19 15:32:20.712500
UCP7,sx,dom,-0.148,0.133,-1.02,2017-01-19 15:32:20.725000
UCP7,sx,dom,-0.133,0.137,-1.082,2017-01-19 15:32:20.737500
UCP7,sx,dom,-0.086,0.145,-1.098,2017-01-19 15:32:20.750000
UCP7,sx,dom,-0.117,0.137,-1.082,2017-01-19 15:32:20.762500
UCP7,sx,dom,-0.113,0.133,-1.063,2017-01-19 15:32:20.775000
UCP7,sx,dom,-0.137,0.145,-1.027,2017-01-19 15:32:20.787500
UCP7,sx,dom,-0.172,0.129,-0.977,2017-01-19 15:32:20.800000
UCP7,sx,dom,-0.152,0.121,-0.938,2017-01-19 15:32:20.812500
UCP7,sx,dom,-0.082,0.117,-0.891,2017-01-19 15:32:20.825000
UCP7,sx,dom,-0.012,0.094,-0.879,2017-01-19 15:32:20.837500
UCP7,sx,dom,0.051,0.051,-0.883,2017-01-19 15:32:20.850000
UCP7,sx,dom,0.188,0.016,-0.879,2017-01-19 15:32:20.862500
UCP7,sx,dom,0.297,-0.055,-0.914,2017-01-19 15:32:20.875000
UCP7,sx,dom,0.289,-0.125,-1.031,2017-01-19 15:32:20.887500
UCP7,sx,dom,0.188,-0.055,-1.121,2017-01-19 15:32:20.900000
UCP7,sx,dom,0.117,-0.031,-1.172,2017-01-19 15:32:20.912500
UCP7,sx,dom,0.086,-0.047,-1.266,2017-01-19 15:32:20.925000
UCP7,sx,dom,0.047,-0.094,-1.355,2017-01-19 15:32:20.937500
UCP7,sx,dom,0.086,-0.129,-1.418,2017-01-19 15:32:20.950000
UCP7,sx,dom,0.16,-0.105,-1.434,2017-01-19 15:32:20.962500
UCP7,sx,dom,0.184,-0.121,-1.395,2017-01-19 15:32:20.975000
UCP7,sx,dom,0.137,-0.137,-1.363,2017-01-19 15:32:20.987500
UCP7,sx,dom,-0.02,-0.074,-1.332,2017-01-19 15:32:21.000000
UCP7,sx,dom,-0.207,0.051,-1.328,2017-01-19 15:32:21.012500
UCP7,sx,dom,-0.379,0.246,-1.32,2017-01-19 15:32:21.025000
UCP7,sx,dom,-0.539,0.449,-1.285,2017-01-19 15:32:21.037500
UCP7,sx,dom,-0.68,0.652,-1.215,2017-01-19 15:32:21.050000
UCP7,sx,dom,-0.738,0.832,-1.102,2017-01-19 15:32:21.062500
UCP7,sx,dom,-0.621,0.969,-0.957,2017-01-19 15:32:21.075000
UCP7,sx,dom,-0.387,1.039,-0.793,2017-01-19 15:32:21.087500
UCP7,sx,dom,-0.188,1.047,-0.668,2017-01-19 15:32:21.100000
UCP7,sx,dom,-0.113,0.961,-0.555,2017-01-19 15:32:21.112500
UCP7,sx,dom,-0.082,0.852,-0.492,2017-01-19 15:32:21.125000
UCP7,sx,dom,-0.047,0.785,-0.453,2017-01-19 15:32:21.137500
UCP7,sx,dom,-0.047,0.703,-0.422,2017-01-19 15:32:21.150000
UCP7,sx,dom,-0.121,0.551,-0.461,2017-01-19 15:32:21.162500
UCP7,sx,dom,-0.227,0.367,-0.559,2017-01-19 15:32:21.175000
UCP7,sx,dom,-0.289,0.137,-0.711,2017-01-19 15:32:21.187500
UCP7,sx,dom,-0.285,-0.133,-0.836,2017-01-19 15:32:21.200000
UCP7,sx,dom,-0.246,-0.422,-0.938,2017-01-19 15:32:21.212500
UCP7,sx,dom,-0.156,-0.68,-0.957,2017-01-19 15:32:21.225000
UCP7,sx,dom,0.004,-0.879,-0.957,2017-01-19 15:32:21.237500
UCP7,sx,dom,0.168,-1.012,-0.93,2017-01-19 15:32:21.250000
UCP7,sx,dom,0.199,-1.086,-0.934,2017-01-19 15:32:21.262500
UCP7,sx,dom,0.047,-1.078,-0.977,2017-01-19 15:32:21.275000
UCP7,sx,dom,-0.121,-0.934,-1.023,2017-01-19 15:32:21.287500
UCP7,sx,dom,-0.18,-0.711,-1.039,2017-01-19 15:32:21.300000
UCP7,sx,dom,-0.148,-0.5,-1.023,2017-01-19 15:32:21.312500
UCP7,sx,dom,-0.137,-0.305,-0.984,2017-01-19 15:32:21.325000
UCP7,sx,dom,-0.152,-0.105,-0.941,2017-01-19 15:32:21.337500
UCP7,sx,dom,-0.152,0.086,-0.922,2017-01-19 15:32:21.350000
UCP7,sx,dom,-0.176,0.25,-0.938,2017-01-19 15:32:21.362500
UCP7,sx,dom,-0.223,0.391,-0.98,2017-01-19 15:32:21.375000
UCP7,sx,dom,-0.258,0.531,-1.027,2017-01-19 15:32:21.387500
UCP7,sx,dom,-0.285,0.676,-1.102,2017-01-19 15:32:21.400000
UCP7,sx,dom,-0.336,0.789,-1.137,2017-01-19 15:32:21.412500
UCP7,sx,dom,-0.457,0.828,-1.105,2017-01-19 15:32:21.425000
UCP7,sx,dom,-0.629,0.836,-1.023,2017-01-19 15:32:21.437500
UCP7,sx,dom,-0.844,0.852,-0.879,2017-01-19 15:32:21.450000
UCP7,sx,dom,-1.008,0.848,-0.801,2017-01-19 15:32:21.462500
UCP7,sx,dom,-1.039,0.797,-0.824,2017-01-19 15:32:21.475000
UCP7,sx,dom,-0.91,0.727,-0.879,2017-01-19 15:32:21.487500
UCP7,sx,dom,-0.66,0.637,-0.871,2017-01-19 15:32:21.500000
UCP7,sx,dom,-0.477,0.504,-0.828,2017-01-19 15:32:21.512500
UCP7,sx,dom,-0.422,0.398,-0.848,2017-01-19 15:32:21.525000
UCP7,sx,dom,-0.406,0.336,-0.887,2017-01-19 15:32:21.537500
UCP7,sx,dom,-0.355,0.285,-0.895,2017-01-19 15:32:21.550000
UCP7,sx,dom,-0.281,0.238,-0.887,2017-01-19 15:32:21.562500
UCP7,sx,dom,-0.223,0.164,-0.891,2017-01-19 15:32:21.575000
UCP7,sx,dom,-0.152,0.113,-0.965,2017-01-19 15:32:21.587500
UCP7,sx,dom,-0.047,0.098,-1.09,2017-01-19 15:32:21.600000
UCP7,sx,dom,0.023,0.066,-1.148,2017-01-19 15:32:21.612500
UCP7,sx,dom,0.066,0.004,-1.172,2017-01-19 15:32:21.625000
UCP7,sx,dom,0.117,-0.031,-1.148,2017-01-19 15:32:21.637500
UCP7,sx,dom,0.328,-0.059,-1.18,2017-01-19 15:32:21.650000
UCP7,sx,dom,0.516,-0.105,-1.02,2017-01-19 15:32:21.662500
UCP7,sx,dom,0.367,-0.176,-1.02,2017-01-19 15:32:21.675000
UCP7,sx,dom,-0.055,-0.18,-0.984,2017-01-19 15:32:21.687500
UCP7,sx,dom,-0.297,-0.086,-0.996,2017-01-19 15:32:21.700000
UCP7,sx,dom,-0.309,-0.023,-1.012,2017-01-19 15:32:21.712500
UCP7,sx,dom,-0.223,-0.066,-0.957,2017-01-19 15:32:21.725000
UCP7,sx,dom,-0.164,-0.129,-1.047,2017-01-19 15:32:21.737500
UCP7,sx,dom,-0.066,-0.074,-1.113,2017-01-19 15:32:21.750000
UCP7,sx,dom,0.039,-0.094,-1.141,2017-01-19 15:32:21.762500
UCP7,sx,dom,0.094,-0.109,-1.121,2017-01-19 15:32:21.775000
UCP7,sx,dom,0.07,-0.082,-1.016,2017-01-19 15:32:21.787500
UCP7,sx,dom,0.074,-0.074,-0.918,2017-01-19 15:32:21.800000
UCP7,sx,dom,0.035,-0.094,-0.879,2017-01-19 15:32:21.812500
UCP7,sx,dom,-0.094,-0.133,-0.906,2017-01-19 15:32:21.825000
UCP7,sx,dom,-0.316,-0.109,-0.961,2017-01-19 15:32:21.837500
UCP7,sx,dom,-0.477,-0.023,-1.027,2017-01-19 15:32:21.850000
UCP7,sx,dom,-0.465,0.031,-1.164,2017-01-19 15:32:21.862500
UCP7,sx,dom,-0.379,0.0,-1.25,2017-01-19 15:32:21.875000
UCP7,sx,dom,-0.449,-0.09,-1.172,2017-01-19 15:32:21.887500
UCP7,sx,dom,-0.551,-0.074,-1.043,2017-01-19 15:32:21.900000
UCP7,sx,dom,-0.609,-0.027,-0.953,2017-01-19 15:32:21.912500
UCP7,sx,dom,-0.59,-0.02,-0.895,2017-01-19 15:32:21.925000
UCP7,sx,dom,-0.656,-0.035,-0.859,2017-01-19 15:32:21.937500
UCP7,sx,dom,-0.637,-0.051,-0.871,2017-01-19 15:32:21.950000
UCP7,sx,dom,-0.512,-0.027,-0.91,2017-01-19 15:32:21.962500
UCP7,sx,dom,-0.363,-0.02,-0.953,2017-01-19 15:32:21.975000
UCP7,sx,dom,-0.246,-0.027,-0.961,2017-01-19 15:32:21.987500
UCP7,sx,dom,-0.109,-0.098,-1.008,2017-01-19 15:32:22.000000
UCP7,sx,dom,0.035,-0.105,-1.086,2017-01-19 15:32:22.012500
UCP7,sx,dom,-0.07,-0.023,-1.051,2017-01-19 15:32:22.025000
UCP7,sx,dom,-0.285,0.016,-1.02,2017-01-19 15:32:22.037500
UCP7,sx,dom,-0.32,0.105,-1.051,2017-01-19 15:32:22.050000
UCP7,sx,dom,-0.152,0.129,-1.043,2017-01-19 15:32:22.062500
UCP7,sx,dom,-0.066,0.066,-1.0,2017-01-19 15:32:22.075000
UCP7,sx,dom,-0.039,0.055,-0.969,2017-01-19 15:32:22.087500
UCP7,sx,dom,-0.059,0.09,-0.941,2017-01-19 15:32:22.100000
UCP7,sx,dom,-0.164,0.027,-0.98,2017-01-19 15:32:22.112500
UCP7,sx,dom,-0.383,-0.047,-1.078,2017-01-19 15:32:22.125000
UCP7,sx,dom,-0.578,-0.066,-1.145,2017-01-19 15:32:22.137500
UCP7,sx,dom,-0.633,-0.066,-1.145,2017-01-19 15:32:22.150000
UCP7,sx,dom,-0.504,-0.078,-1.121,2017-01-19 15:32:22.162500
UCP7,sx,dom,-0.273,-0.051,-1.031,2017-01-19 15:32:22.175000
UCP7,sx,dom,-0.07,-0.008,-0.855,2017-01-19 15:32:22.187500
UCP7,sx,dom,0.043,0.008,-0.676,2017-01-19 15:32:22.200000
UCP7,sx,dom,0.109,0.008,-0.543,2017-01-19 15:32:22.212500
UCP7,sx,dom,0.141,-0.023,-0.598,2017-01-19 15:32:22.225000
UCP7,sx,dom,0.078,-0.059,-0.727,2017-01-19 15:32:22.237500
UCP7,sx,dom,-0.145,-0.102,-0.926,2017-01-19 15:32:22.250000
UCP7,sx,dom,-0.43,-0.066,-1.039,2017-01-19 15:32:22.262500
UCP7,sx,dom,-0.613,-0.043,-1.09,2017-01-19 15:32:22.275000
UCP7,sx,dom,-0.695,-0.063,-1.102,2017-01-19 15:32:22.287500
UCP7,sx,dom,-0.711,-0.117,-1.121,2017-01-19 15:32:22.300000
UCP7,sx,dom,-0.57,-0.188,-1.117,2017-01-19 15:32:22.312500
UCP7,sx,dom,-0.289,-0.266,-1.07,2017-01-19 15:32:22.325000
UCP7,sx,dom,0.031,-0.34,-0.992,2017-01-19 15:32:22.337500
UCP7,sx,dom,0.234,-0.418,-0.941,2017-01-19 15:32:22.350000
UCP7,sx,dom,0.293,-0.426,-0.973,2017-01-19 15:32:22.362500
UCP7,sx,dom,0.215,-0.383,-1.094,2017-01-19 15:32:22.375000
UCP7,sx,dom,0.027,-0.363,-1.215,2017-01-19 15:32:22.387500
UCP7,sx,dom,-0.105,-0.363,-1.211,2017-01-19 15:32:22.400000
UCP7,sx,dom,0.027,-0.348,-1.113,2017-01-19 15:32:22.412500
UCP7,sx,dom,0.262,-0.32,-1.027,2017-01-19 15:32:22.425000
UCP7,sx,dom,0.301,-0.305,-1.0,2017-01-19 15:32:22.437500
UCP7,sx,dom,0.094,-0.27,-1.023,2017-01-19 15:32:22.450000
UCP7,sx,dom,-0.102,-0.164,-1.074,2017-01-19 15:32:22.462500
UCP7,sx,dom,-0.211,-0.008,-1.07,2017-01-19 15:32:22.475000
UCP7,sx,dom,-0.188,0.109,-1.004,2017-01-19 15:32:22.487500
UCP7,sx,dom,-0.109,0.176,-0.918,2017-01-19 15:32:22.500000
UCP7,sx,dom,-0.086,0.184,-0.879,2017-01-19 15:32:22.512500
UCP7,sx,dom,-0.133,0.188,-0.918,2017-01-19 15:32:22.525000
UCP7,sx,dom,-0.145,0.164,-1.016,2017-01-19 15:32:22.537500
UCP7,sx,dom,-0.191,0.09,-1.145,2017-01-19 15:32:22.550000
UCP7,sx,dom,-0.18,-0.039,-1.379,2017-01-19 15:32:22.562500
UCP7,sx,dom,-0.063,-0.156,-1.508,2017-01-19 15:32:22.575000
UCP7,sx,dom,0.02,-0.266,-1.504,2017-01-19 15:32:22.587500
UCP7,sx,dom,-0.023,-0.328,-1.508,2017-01-19 15:32:22.600000
UCP7,sx,dom,-0.195,-0.316,-1.531,2017-01-19 15:32:22.612500
UCP7,sx,dom,-0.406,-0.156,-1.406,2017-01-19 15:32:22.625000
UCP7,sx,dom,-0.43,0.066,-1.141,2017-01-19 15:32:22.637500
UCP7,sx,dom,-0.234,0.227,-0.832,2017-01-19 15:32:22.650000
UCP7,sx,dom,-0.055,0.23,-0.695,2017-01-19 15:32:22.662500
UCP7,sx,dom,0.004,0.141,-0.676,2017-01-19 15:32:22.675000
UCP7,sx,dom,-0.082,0.066,-0.629,2017-01-19 15:32:22.687500
UCP7,sx,dom,-0.09,0.047,-0.527,2017-01-19 15:32:22.700000
UCP7,sx,dom,0.027,0.031,-0.445,2017-01-19 15:32:22.712500
UCP7,sx,dom,0.145,-0.047,-0.473,2017-01-19 15:32:22.725000
UCP7,sx,dom,0.141,-0.121,-0.598,2017-01-19 15:32:22.737500
UCP7,sx,dom,0.027,-0.168,-0.762,2017-01-19 15:32:22.750000
UCP7,sx,dom,-0.047,-0.16,-0.895,2017-01-19 15:32:22.762500
UCP7,sx,dom,-0.016,-0.145,-1.039,2017-01-19 15:32:22.775000
UCP7,sx,dom,0.074,-0.121,-1.105,2017-01-19 15:32:22.787500
UCP7,sx,dom,0.113,-0.148,-1.121,2017-01-19 15:32:22.800000
UCP7,sx,dom,0.109,-0.203,-1.129,2017-01-19 15:32:22.812500
UCP7,sx,dom,0.156,-0.195,-1.121,2017-01-19 15:32:22.825000
UCP7,sx,dom,0.207,-0.195,-1.102,2017-01-19 15:32:22.837500
UCP7,sx,dom,0.219,-0.191,-1.082,2017-01-19 15:32:22.850000
UCP7,sx,dom,0.164,-0.227,-1.086,2017-01-19 15:32:22.862500
UCP7,sx,dom,0.066,-0.258,-1.07,2017-01-19 15:32:22.875000
UCP7,sx,dom,-0.027,-0.266,-1.07,2017-01-19 15:32:22.887500
UCP7,sx,dom,-0.059,-0.281,-1.094,2017-01-19 15:32:22.900000
UCP7,sx,dom,0.051,-0.309,-1.148,2017-01-19 15:32:22.912500
UCP7,sx,dom,0.156,-0.352,-1.262,2017-01-19 15:32:22.925000
UCP7,sx,dom,0.047,-0.324,-1.352,2017-01-19 15:32:22.937500
UCP7,sx,dom,-0.25,-0.195,-1.313,2017-01-19 15:32:22.950000
UCP7,sx,dom,-0.473,-0.043,-1.199,2017-01-19 15:32:22.962500
UCP7,sx,dom,-0.422,0.055,-1.07,2017-01-19 15:32:22.975000
UCP7,sx,dom,-0.141,0.031,-0.953,2017-01-19 15:32:22.987500
UCP7,sx,dom,0.176,0.0,-0.867,2017-01-19 15:32:23.000000
UCP7,sx,dom,0.305,-0.055,-0.789,2017-01-19 15:32:23.012500
UCP7,sx,dom,0.215,-0.074,-0.754,2017-01-19 15:32:23.025000
UCP7,sx,dom,-0.008,-0.051,-0.832,2017-01-19 15:32:23.037500
UCP7,sx,dom,-0.258,0.016,-0.91,2017-01-19 15:32:23.050000
UCP7,sx,dom,-0.41,0.078,-0.988,2017-01-19 15:32:23.062500
UCP7,sx,dom,-0.383,0.09,-1.027,2017-01-19 15:32:23.075000
UCP7,sx,dom,-0.273,0.039,-1.051,2017-01-19 15:32:23.087500
UCP7,sx,dom,-0.113,-0.016,-1.09,2017-01-19 15:32:23.100000
UCP7,sx,dom,-0.004,-0.039,-1.105,2017-01-19 15:32:23.112500
UCP7,sx,dom,0.027,-0.063,-1.074,2017-01-19 15:32:23.125000
UCP7,sx,dom,0.039,-0.063,-1.039,2017-01-19 15:32:23.137500
UCP7,sx,dom,0.055,-0.078,-1.012,2017-01-19 15:32:23.150000
UCP7,sx,dom,0.082,-0.098,-0.98,2017-01-19 15:32:23.162500
UCP7,sx,dom,0.117,-0.125,-0.953,2017-01-19 15:32:23.175000
UCP7,sx,dom,0.125,-0.16,-0.945,2017-01-19 15:32:23.187500
UCP7,sx,dom,0.117,-0.164,-0.996,2017-01-19 15:32:23.200000
UCP7,sx,dom,0.129,-0.172,-1.113,2017-01-19 15:32:23.212500
UCP7,sx,dom,0.047,-0.223,-1.211,2017-01-19 15:32:23.225000
UCP7,sx,dom,-0.172,-0.273,-1.254,2017-01-19 15:32:23.237500
UCP7,sx,dom,-0.363,-0.211,-1.207,2017-01-19 15:32:23.250000
UCP7,sx,dom,-0.336,-0.152,-1.141,2017-01-19 15:32:23.262500
UCP7,sx,dom,-0.172,-0.156,-1.078,2017-01-19 15:32:23.275000
UCP7,sx,dom,-0.02,-0.219,-1.078,2017-01-19 15:32:23.287500
UCP7,sx,dom,0.039,-0.309,-1.09,2017-01-19 15:32:23.300000
UCP7,sx,dom,0.102,-0.355,-1.125,2017-01-19 15:32:23.312500
UCP7,sx,dom,0.191,-0.41,-1.164,2017-01-19 15:32:23.325000
UCP7,sx,dom,0.246,-0.488,-1.234,2017-01-19 15:32:23.337500
UCP7,sx,dom,0.293,-0.543,-1.309,2017-01-19 15:32:23.350000
UCP7,sx,dom,0.359,-0.578,-1.34,2017-01-19 15:32:23.362500
UCP7,sx,dom,0.43,-0.625,-1.387,2017-01-19 15:32:23.375000
UCP7,sx,dom,0.402,-0.652,-1.434,2017-01-19 15:32:23.387500
UCP7,sx,dom,0.246,-0.602,-1.504,2017-01-19 15:32:23.400000
UCP7,sx,dom,-0.012,-0.457,-1.539,2017-01-19 15:32:23.412500
UCP7,sx,dom,-0.316,-0.281,-1.57,2017-01-19 15:32:23.425000
UCP7,sx,dom,-0.633,-0.074,-1.551,2017-01-19 15:32:23.437500
UCP7,sx,dom,-0.836,0.156,-1.469,2017-01-19 15:32:23.450000
UCP7,sx,dom,-0.844,0.441,-1.293,2017-01-19 15:32:23.462500
UCP7,sx,dom,-0.734,0.727,-1.035,2017-01-19 15:32:23.475000
UCP7,sx,dom,-0.594,0.969,-0.754,2017-01-19 15:32:23.487500
UCP7,sx,dom,-0.523,1.176,-0.539,2017-01-19 15:32:23.500000
