Axis1,Axis2,Axis3,hand,session,datetime,id
0,0,0,dx,ndom,2017-06-30 11:52:42,TD13
2,0,0,dx,ndom,2017-06-30 11:52:43,TD13
0,1,0,dx,ndom,2017-06-30 11:52:44,TD13
0,0,0,dx,ndom,2017-06-30 11:52:45,TD13
0,3,0,dx,ndom,2017-06-30 11:52:46,TD13
0,0,0,dx,ndom,2017-06-30 11:52:47,TD13
0,0,0,dx,ndom,2017-06-30 11:52:48,TD13
0,0,0,dx,ndom,2017-06-30 11:52:49,TD13
0,0,0,dx,ndom,2017-06-30 11:52:50,TD13
0,0,0,dx,ndom,2017-06-30 11:52:51,TD13
0,0,0,dx,ndom,2017-06-30 11:52:52,TD13
0,0,0,dx,ndom,2017-06-30 11:52:53,TD13
0,0,0,dx,ndom,2017-06-30 11:52:54,TD13
0,0,0,dx,ndom,2017-06-30 11:52:55,TD13
0,0,0,dx,ndom,2017-06-30 11:52:56,TD13
0,0,0,dx,ndom,2017-06-30 11:52:57,TD13
0,0,0,dx,ndom,2017-06-30 11:52:58,TD13
0,0,0,dx,ndom,2017-06-30 11:52:59,TD13
0,0,0,dx,ndom,2017-06-30 11:53:00,TD13
0,0,0,dx,ndom,2017-06-30 11:53:01,TD13
0,0,0,dx,ndom,2017-06-30 11:53:02,TD13
0,0,0,dx,ndom,2017-06-30 11:53:03,TD13
8,0,8,dx,ndom,2017-06-30 11:53:04,TD13
172,176,244,dx,ndom,2017-06-30 11:53:05,TD13
38,11,26,dx,ndom,2017-06-30 11:53:06,TD13
31,2,6,dx,ndom,2017-06-30 11:53:07,TD13
0,54,0,dx,ndom,2017-06-30 11:53:08,TD13
4,17,0,dx,ndom,2017-06-30 11:53:09,TD13
1,12,0,dx,ndom,2017-06-30 11:53:10,TD13
0,0,0,dx,ndom,2017-06-30 11:53:11,TD13
0,0,0,dx,ndom,2017-06-30 11:53:12,TD13
0,0,0,dx,ndom,2017-06-30 11:53:13,TD13
0,0,0,dx,ndom,2017-06-30 11:53:14,TD13
0,0,0,dx,ndom,2017-06-30 11:53:15,TD13
0,0,0,dx,ndom,2017-06-30 11:53:16,TD13
0,0,0,dx,ndom,2017-06-30 11:53:17,TD13
0,0,0,dx,ndom,2017-06-30 11:53:18,TD13
0,0,0,dx,ndom,2017-06-30 11:53:19,TD13
0,0,0,dx,ndom,2017-06-30 11:53:20,TD13
0,0,0,dx,ndom,2017-06-30 11:53:21,TD13
0,0,0,dx,ndom,2017-06-30 11:53:22,TD13
0,0,0,dx,ndom,2017-06-30 11:53:23,TD13
0,0,0,dx,ndom,2017-06-30 11:53:24,TD13
0,0,0,dx,ndom,2017-06-30 11:53:25,TD13
0,0,0,sx,dom,2017-06-30 11:49:10,TD14
0,0,0,sx,dom,2017-06-30 11:49:11,TD14
0,0,0,sx,dom,2017-06-30 11:49:12,TD14
0,0,0,sx,dom,2017-06-30 11:49:13,TD14
0,0,0,sx,dom,2017-06-30 11:49:14,TD14
0,0,0,sx,dom,2017-06-30 11:49:15,TD14
0,0,0,sx,dom,2017-06-30 11:49:16,TD14
0,0,0,sx,dom,2017-06-30 11:49:17,TD14
0,0,0,sx,dom,2017-06-30 11:49:18,TD14
0,0,0,sx,dom,2017-06-30 11:49:19,TD14
0,0,0,sx,dom,2017-06-30 11:49:20,TD14
0,0,0,sx,dom,2017-06-30 11:49:21,TD14
0,0,0,sx,dom,2017-06-30 11:49:22,TD14
0,0,0,sx,dom,2017-06-30 11:49:23,TD14
0,0,0,sx,dom,2017-06-30 11:49:24,TD14
0,0,0,sx,dom,2017-06-30 11:49:25,TD14
0,0,0,sx,dom,2017-06-30 11:49:26,TD14
0,0,0,sx,dom,2017-06-30 11:49:27,TD14
0,0,0,sx,dom,2017-06-30 11:49:28,TD14
0,0,0,sx,dom,2017-06-30 11:49:29,TD14
0,0,0,sx,dom,2017-06-30 11:49:30,TD14
0,0,0,sx,dom,2017-06-30 11:49:31,TD14
5,8,0,sx,dom,2017-06-30 11:49:32,TD14
2,11,0,sx,dom,2017-06-30 11:49:33,TD14
0,11,0,sx,dom,2017-06-30 11:49:34,TD14
0,0,0,sx,dom,2017-06-30 11:49:35,TD14
0,0,0,sx,dom,2017-06-30 11:49:36,TD14
0,0,0,sx,dom,2017-06-30 11:49:37,TD14
0,0,0,sx,dom,2017-06-30 11:49:38,TD14
0,0,0,sx,dom,2017-06-30 11:49:39,TD14
0,0,0,sx,dom,2017-06-30 11:49:40,TD14
0,0,0,sx,dom,2017-06-30 11:49:41,TD14
0,0,0,sx,dom,2017-06-30 11:49:42,TD14
0,0,0,sx,dom,2017-06-30 11:49:43,TD14
0,0,0,sx,dom,2017-06-30 11:49:44,TD14
0,0,0,sx,dom,2017-06-30 11:49:45,TD14
0,0,0,sx,dom,2017-06-30 11:49:46,TD14
0,0,0,sx,dom,2017-06-30 11:49:47,TD14
0,0,0,sx,dom,2017-06-30 11:49:48,TD14
0,0,0,sx,dom,2017-06-30 11:49:49,TD14
0,0,0,sx,dom,2017-06-30 11:49:50,TD14
0,0,0,sx,dom,2017-06-30 11:49:51,TD14
0,0,0,sx,dom,2017-06-30 11:49:52,TD14
0,0,0,sx,dom,2017-06-30 11:49:53,TD14
0,0,0,sx,dom,2017-06-30 11:49:54,TD14
0,0,0,sx,dom,2017-06-30 11:49:55,TD14
0,0,0,sx,dom,2017-06-30 11:49:56,TD14
0,0,0,sx,dom,2017-06-30 11:49:57,TD14
0,0,0,sx,dom,2017-06-30 11:49:58,TD14
0,0,0,sx,dom,2017-06-30 11:49:59,TD14
0,0,0,sx,dom,2017-06-30 11:50:00,TD14
0,2,5,sx,dom,2017-06-30 11:50:01,TD14
0,0,0,sx,dom,2017-06-30 11:50:02,TD14
0,0,0,sx,dom,2017-06-30 11:50:03,TD14
0,0,0,sx,dom,2017-06-30 11:50:04,TD14
0,0,0,sx,dom,2017-06-30 11:50:05,TD14
0,0,0,sx,dom,2017-06-30 11:50:06,TD14
0,0,0,sx,dom,2017-06-30 11:50:07,TD14
0,0,0,sx,dom,2017-06-30 11:50:08,TD14
2,12,32,sx,dom,2017-06-30 11:50:09,TD14
221,82,122,sx,dom,2017-06-30 11:50:10,TD14
173,84,95,dx,dom,2017-06-30 11:49:10,TD14
140,106,82,dx,dom,2017-06-30 11:49:11,TD14
139,39,83,dx,dom,2017-06-30 11:49:12,TD14
113,90,52,dx,dom,2017-06-30 11:49:13,TD14
54,35,58,dx,dom,2017-06-30 11:49:14,TD14
100,34,78,dx,dom,2017-06-30 11:49:15,TD14
117,77,52,dx,dom,2017-06-30 11:49:16,TD14
88,77,82,dx,dom,2017-06-30 11:49:17,TD14
88,72,97,dx,dom,2017-06-30 11:49:18,TD14
79,114,77,dx,dom,2017-06-30 11:49:19,TD14
80,113,100,dx,dom,2017-06-30 11:49:20,TD14
55,72,101,dx,dom,2017-06-30 11:49:21,TD14
85,137,75,dx,dom,2017-06-30 11:49:22,TD14
43,74,65,dx,dom,2017-06-30 11:49:23,TD14
59,51,77,dx,dom,2017-06-30 11:49:24,TD14
82,75,97,dx,dom,2017-06-30 11:49:25,TD14
140,120,82,dx,dom,2017-06-30 11:49:26,TD14
88,106,61,dx,dom,2017-06-30 11:49:27,TD14
91,117,83,dx,dom,2017-06-30 11:49:28,TD14
130,71,64,dx,dom,2017-06-30 11:49:29,TD14
122,98,93,dx,dom,2017-06-30 11:49:30,TD14
111,75,80,dx,dom,2017-06-30 11:49:31,TD14
132,91,91,dx,dom,2017-06-30 11:49:32,TD14
121,83,64,dx,dom,2017-06-30 11:49:33,TD14
178,121,55,dx,dom,2017-06-30 11:49:34,TD14
141,75,70,dx,dom,2017-06-30 11:49:35,TD14
84,94,67,dx,dom,2017-06-30 11:49:36,TD14
81,61,90,dx,dom,2017-06-30 11:49:37,TD14
53,56,92,dx,dom,2017-06-30 11:49:38,TD14
71,93,79,dx,dom,2017-06-30 11:49:39,TD14
73,93,96,dx,dom,2017-06-30 11:49:40,TD14
97,51,66,dx,dom,2017-06-30 11:49:41,TD14
122,67,67,dx,dom,2017-06-30 11:49:42,TD14
114,69,76,dx,dom,2017-06-30 11:49:43,TD14
74,65,77,dx,dom,2017-06-30 11:49:44,TD14
53,47,82,dx,dom,2017-06-30 11:49:45,TD14
64,63,55,dx,dom,2017-06-30 11:49:46,TD14
59,58,43,dx,dom,2017-06-30 11:49:47,TD14
98,118,93,dx,dom,2017-06-30 11:49:48,TD14
94,112,99,dx,dom,2017-06-30 11:49:49,TD14
75,63,91,dx,dom,2017-06-30 11:49:50,TD14
75,73,98,dx,dom,2017-06-30 11:49:51,TD14
59,86,91,dx,dom,2017-06-30 11:49:52,TD14
63,57,53,dx,dom,2017-06-30 11:49:53,TD14
66,130,74,dx,dom,2017-06-30 11:49:54,TD14
55,74,89,dx,dom,2017-06-30 11:49:55,TD14
66,81,75,dx,dom,2017-06-30 11:49:56,TD14
93,79,76,dx,dom,2017-06-30 11:49:57,TD14
77,80,68,dx,dom,2017-06-30 11:49:58,TD14
61,83,73,dx,dom,2017-06-30 11:49:59,TD14
64,61,86,dx,dom,2017-06-30 11:50:00,TD14
125,87,80,dx,dom,2017-06-30 11:50:01,TD14
93,114,118,dx,dom,2017-06-30 11:50:02,TD14
54,70,86,dx,dom,2017-06-30 11:50:03,TD14
60,83,77,dx,dom,2017-06-30 11:50:04,TD14
64,97,63,dx,dom,2017-06-30 11:50:05,TD14
68,99,48,dx,dom,2017-06-30 11:50:06,TD14
61,71,33,dx,dom,2017-06-30 11:50:07,TD14
79,90,54,dx,dom,2017-06-30 11:50:08,TD14
88,72,87,dx,dom,2017-06-30 11:50:09,TD14
42,13,5,dx,dom,2017-06-30 11:50:10,TD14
170,81,78,sx,ndom,2017-06-30 11:46:30,TD14
129,78,92,sx,ndom,2017-06-30 11:46:31,TD14
206,40,74,sx,ndom,2017-06-30 11:46:32,TD14
197,66,115,sx,ndom,2017-06-30 11:46:33,TD14
177,129,127,sx,ndom,2017-06-30 11:46:34,TD14
138,106,99,sx,ndom,2017-06-30 11:46:35,TD14
124,107,124,sx,ndom,2017-06-30 11:46:36,TD14
171,95,157,sx,ndom,2017-06-30 11:46:37,TD14
129,83,118,sx,ndom,2017-06-30 11:46:38,TD14
114,81,126,sx,ndom,2017-06-30 11:46:39,TD14
218,114,151,sx,ndom,2017-06-30 11:46:40,TD14
111,82,137,sx,ndom,2017-06-30 11:46:41,TD14
140,116,136,sx,ndom,2017-06-30 11:46:42,TD14
180,211,121,sx,ndom,2017-06-30 11:46:43,TD14
131,80,124,sx,ndom,2017-06-30 11:46:44,TD14
106,158,113,sx,ndom,2017-06-30 11:46:45,TD14
98,115,101,sx,ndom,2017-06-30 11:46:46,TD14
193,134,205,sx,ndom,2017-06-30 11:46:47,TD14
167,120,114,sx,ndom,2017-06-30 11:46:48,TD14
138,71,86,sx,ndom,2017-06-30 11:46:49,TD14
152,77,126,sx,ndom,2017-06-30 11:46:50,TD14
116,93,92,sx,ndom,2017-06-30 11:46:51,TD14
162,112,144,sx,ndom,2017-06-30 11:46:52,TD14
193,105,124,sx,ndom,2017-06-30 11:46:53,TD14
179,69,102,sx,ndom,2017-06-30 11:46:54,TD14
139,82,100,sx,ndom,2017-06-30 11:46:55,TD14
128,123,92,sx,ndom,2017-06-30 11:46:56,TD14
221,138,73,sx,ndom,2017-06-30 11:46:57,TD14
165,116,67,sx,ndom,2017-06-30 11:46:58,TD14
148,108,76,sx,ndom,2017-06-30 11:46:59,TD14
101,140,103,sx,ndom,2017-06-30 11:47:00,TD14
71,135,116,sx,ndom,2017-06-30 11:47:01,TD14
96,114,87,sx,ndom,2017-06-30 11:47:02,TD14
105,195,101,sx,ndom,2017-06-30 11:47:03,TD14
80,112,103,sx,ndom,2017-06-30 11:47:04,TD14
105,92,89,sx,ndom,2017-06-30 11:47:05,TD14
160,108,65,sx,ndom,2017-06-30 11:47:06,TD14
215,118,123,sx,ndom,2017-06-30 11:47:07,TD14
200,97,74,sx,ndom,2017-06-30 11:47:08,TD14
180,78,106,sx,ndom,2017-06-30 11:47:09,TD14
170,131,88,sx,ndom,2017-06-30 11:47:10,TD14
119,78,122,sx,ndom,2017-06-30 11:47:11,TD14
88,77,91,sx,ndom,2017-06-30 11:47:12,TD14
96,156,86,sx,ndom,2017-06-30 11:47:13,TD14
138,117,122,sx,ndom,2017-06-30 11:47:14,TD14
120,120,96,sx,ndom,2017-06-30 11:47:15,TD14
152,166,84,sx,ndom,2017-06-30 11:47:16,TD14
119,109,99,sx,ndom,2017-06-30 11:47:17,TD14
115,141,144,sx,ndom,2017-06-30 11:47:18,TD14
109,104,114,sx,ndom,2017-06-30 11:47:19,TD14
114,77,81,sx,ndom,2017-06-30 11:47:20,TD14
114,84,98,sx,ndom,2017-06-30 11:47:21,TD14
90,94,71,sx,ndom,2017-06-30 11:47:22,TD14
101,75,83,sx,ndom,2017-06-30 11:47:23,TD14
116,65,100,sx,ndom,2017-06-30 11:47:24,TD14
65,57,114,sx,ndom,2017-06-30 11:47:25,TD14
99,42,116,sx,ndom,2017-06-30 11:47:26,TD14
133,103,60,sx,ndom,2017-06-30 11:47:27,TD14
105,98,81,sx,ndom,2017-06-30 11:47:28,TD14
101,51,58,sx,ndom,2017-06-30 11:47:29,TD14
56,56,22,sx,ndom,2017-06-30 11:47:30,TD14
0,0,0,dx,ndom,2017-06-30 11:46:30,TD14
0,0,0,dx,ndom,2017-06-30 11:46:31,TD14
0,0,0,dx,ndom,2017-06-30 11:46:32,TD14
0,0,0,dx,ndom,2017-06-30 11:46:33,TD14
0,0,0,dx,ndom,2017-06-30 11:46:34,TD14
0,0,0,dx,ndom,2017-06-30 11:46:35,TD14
0,0,0,dx,ndom,2017-06-30 11:46:36,TD14
0,0,0,dx,ndom,2017-06-30 11:46:37,TD14
0,0,0,dx,ndom,2017-06-30 11:46:38,TD14
0,0,0,dx,ndom,2017-06-30 11:46:39,TD14
0,0,0,dx,ndom,2017-06-30 11:46:40,TD14
0,0,0,dx,ndom,2017-06-30 11:46:41,TD14
0,0,0,dx,ndom,2017-06-30 11:46:42,TD14
0,0,0,dx,ndom,2017-06-30 11:46:43,TD14
0,0,0,dx,ndom,2017-06-30 11:46:44,TD14
0,0,0,dx,ndom,2017-06-30 11:46:45,TD14
0,0,0,dx,ndom,2017-06-30 11:46:46,TD14
0,0,0,dx,ndom,2017-06-30 11:46:47,TD14
0,0,0,dx,ndom,2017-06-30 11:46:48,TD14
10,0,3,dx,ndom,2017-06-30 11:46:49,TD14
0,0,0,dx,ndom,2017-06-30 11:46:50,TD14
0,0,0,dx,ndom,2017-06-30 11:46:51,TD14
0,0,0,dx,ndom,2017-06-30 11:46:52,TD14
0,0,0,dx,ndom,2017-06-30 11:46:53,TD14
0,14,4,dx,ndom,2017-06-30 11:46:54,TD14
0,0,0,dx,ndom,2017-06-30 11:46:55,TD14
0,0,0,dx,ndom,2017-06-30 11:46:56,TD14
0,0,0,dx,ndom,2017-06-30 11:46:57,TD14
0,0,0,dx,ndom,2017-06-30 11:46:58,TD14
0,0,0,dx,ndom,2017-06-30 11:46:59,TD14
0,0,0,dx,ndom,2017-06-30 11:47:00,TD14
0,0,0,dx,ndom,2017-06-30 11:47:01,TD14
0,0,0,dx,ndom,2017-06-30 11:47:02,TD14
0,0,0,dx,ndom,2017-06-30 11:47:03,TD14
0,0,0,dx,ndom,2017-06-30 11:47:04,TD14
0,0,0,dx,ndom,2017-06-30 11:47:05,TD14
0,0,0,dx,ndom,2017-06-30 11:47:06,TD14
0,0,0,dx,ndom,2017-06-30 11:47:07,TD14
0,0,0,dx,ndom,2017-06-30 11:47:08,TD14
0,0,0,dx,ndom,2017-06-30 11:47:09,TD14
0,0,0,dx,ndom,2017-06-30 11:47:10,TD14
0,0,0,dx,ndom,2017-06-30 11:47:11,TD14
0,0,0,dx,ndom,2017-06-30 11:47:12,TD14
0,0,0,dx,ndom,2017-06-30 11:47:13,TD14
0,0,0,dx,ndom,2017-06-30 11:47:14,TD14
0,0,0,dx,ndom,2017-06-30 11:47:15,TD14
0,0,0,dx,ndom,2017-06-30 11:47:16,TD14
0,0,0,dx,ndom,2017-06-30 11:47:17,TD14
0,0,0,dx,ndom,2017-06-30 11:47:18,TD14
0,0,0,dx,ndom,2017-06-30 11:47:19,TD14
0,0,0,dx,ndom,2017-06-30 11:47:20,TD14
0,0,0,dx,ndom,2017-06-30 11:47:21,TD14
0,0,0,dx,ndom,2017-06-30 11:47:22,TD14
0,0,0,dx,ndom,2017-06-30 11:47:23,TD14
0,0,0,dx,ndom,2017-06-30 11:47:24,TD14
0,0,0,dx,ndom,2017-06-30 11:47:25,TD14
0,0,0,dx,ndom,2017-06-30 11:47:26,TD14
0,0,0,dx,ndom,2017-06-30 11:47:27,TD14
0,0,0,dx,ndom,2017-06-30 11:47:28,TD14
2,1,0,dx,ndom,2017-06-30 11:47:29,TD14
97,44,49,dx,ndom,2017-06-30 11:47:30,TD14
0,39,12,sx,dom,2017-07-27 14:11:30,TD15
0,20,0,sx,dom,2017-07-27 14:11:31,TD15
0,0,0,sx,dom,2017-07-27 14:11:32,TD15
0,3,0,sx,dom,2017-07-27 14:11:33,TD15
0,7,0,sx,dom,2017-07-27 14:11:34,TD15
2,0,0,sx,dom,2017-07-27 14:11:35,TD15
12,4,0,sx,dom,2017-07-27 14:11:36,TD15
0,0,0,sx,dom,2017-07-27 14:11:37,TD15
17,7,0,sx,dom,2017-07-27 14:11:38,TD15
0,0,0,sx,dom,2017-07-27 14:11:39,TD15
0,0,0,sx,dom,2017-07-27 14:11:40,TD15
0,0,0,sx,dom,2017-07-27 14:11:41,TD15
0,0,0,sx,dom,2017-07-27 14:11:42,TD15
16,12,0,sx,dom,2017-07-27 14:11:43,TD15
23,10,0,sx,dom,2017-07-27 14:11:44,TD15
0,0,0,sx,dom,2017-07-27 14:11:45,TD15
0,0,0,sx,dom,2017-07-27 14:11:46,TD15
0,0,0,sx,dom,2017-07-27 14:11:47,TD15
0,0,0,sx,dom,2017-07-27 14:11:48,TD15
0,0,0,sx,dom,2017-07-27 14:11:49,TD15
0,0,0,sx,dom,2017-07-27 14:11:50,TD15
0,0,0,sx,dom,2017-07-27 14:11:51,TD15
7,0,0,sx,dom,2017-07-27 14:11:52,TD15
0,0,0,sx,dom,2017-07-27 14:11:53,TD15
8,0,0,sx,dom,2017-07-27 14:11:54,TD15
0,0,0,sx,dom,2017-07-27 14:11:55,TD15
0,0,0,sx,dom,2017-07-27 14:11:56,TD15
0,0,0,sx,dom,2017-07-27 14:11:57,TD15
0,0,0,sx,dom,2017-07-27 14:11:58,TD15
0,0,0,sx,dom,2017-07-27 14:11:59,TD15
10,0,0,sx,dom,2017-07-27 14:12:00,TD15
0,0,0,sx,dom,2017-07-27 14:12:01,TD15
0,0,0,sx,dom,2017-07-27 14:12:02,TD15
0,0,0,sx,dom,2017-07-27 14:12:03,TD15
0,0,0,sx,dom,2017-07-27 14:12:04,TD15
0,0,0,sx,dom,2017-07-27 14:12:05,TD15
0,0,0,sx,dom,2017-07-27 14:12:06,TD15
0,0,0,sx,dom,2017-07-27 14:12:07,TD15
6,0,0,sx,dom,2017-07-27 14:12:08,TD15
2,0,0,sx,dom,2017-07-27 14:12:09,TD15
11,0,0,sx,dom,2017-07-27 14:12:10,TD15
0,0,0,sx,dom,2017-07-27 14:12:11,TD15
0,0,0,sx,dom,2017-07-27 14:12:12,TD15
0,0,0,sx,dom,2017-07-27 14:12:13,TD15
0,0,0,sx,dom,2017-07-27 14:12:14,TD15
2,0,0,sx,dom,2017-07-27 14:12:15,TD15
0,0,0,sx,dom,2017-07-27 14:12:16,TD15
0,0,0,sx,dom,2017-07-27 14:12:17,TD15
0,0,0,sx,dom,2017-07-27 14:12:18,TD15
31,0,0,sx,dom,2017-07-27 14:12:19,TD15
0,0,0,sx,dom,2017-07-27 14:12:20,TD15
93,90,76,sx,dom,2017-07-27 14:12:21,TD15
63,75,48,sx,dom,2017-07-27 14:12:22,TD15
59,58,44,sx,dom,2017-07-27 14:12:23,TD15
0,0,0,sx,dom,2017-07-27 14:12:24,TD15
0,8,0,sx,dom,2017-07-27 14:12:25,TD15
13,0,0,sx,dom,2017-07-27 14:12:26,TD15
14,6,4,sx,dom,2017-07-27 14:12:27,TD15
16,0,0,sx,dom,2017-07-27 14:12:28,TD15
21,41,60,sx,dom,2017-07-27 14:12:29,TD15
41,38,32,sx,dom,2017-07-27 14:12:30,TD15
101,57,34,dx,dom,2017-07-27 14:11:30,TD15
255,236,111,dx,dom,2017-07-27 14:11:31,TD15
26,137,59,dx,dom,2017-07-27 14:11:32,TD15
163,82,104,dx,dom,2017-07-27 14:11:33,TD15
186,210,153,dx,dom,2017-07-27 14:11:34,TD15
247,213,161,dx,dom,2017-07-27 14:11:35,TD15
181,90,105,dx,dom,2017-07-27 14:11:36,TD15
78,68,13,dx,dom,2017-07-27 14:11:37,TD15
235,233,128,dx,dom,2017-07-27 14:11:38,TD15
43,48,74,dx,dom,2017-07-27 14:11:39,TD15
80,40,55,dx,dom,2017-07-27 14:11:40,TD15
103,157,70,dx,dom,2017-07-27 14:11:41,TD15
125,207,72,dx,dom,2017-07-27 14:11:42,TD15
146,133,62,dx,dom,2017-07-27 14:11:43,TD15
195,279,132,dx,dom,2017-07-27 14:11:44,TD15
162,111,109,dx,dom,2017-07-27 14:11:45,TD15
108,150,64,dx,dom,2017-07-27 14:11:46,TD15
140,152,77,dx,dom,2017-07-27 14:11:47,TD15
41,43,25,dx,dom,2017-07-27 14:11:48,TD15
7,36,0,dx,dom,2017-07-27 14:11:49,TD15
210,341,125,dx,dom,2017-07-27 14:11:50,TD15
58,110,121,dx,dom,2017-07-27 14:11:51,TD15
173,106,79,dx,dom,2017-07-27 14:11:52,TD15
155,64,74,dx,dom,2017-07-27 14:11:53,TD15
148,194,65,dx,dom,2017-07-27 14:11:54,TD15
188,138,96,dx,dom,2017-07-27 14:11:55,TD15
58,6,20,dx,dom,2017-07-27 14:11:56,TD15
98,83,32,dx,dom,2017-07-27 14:11:57,TD15
196,181,115,dx,dom,2017-07-27 14:11:58,TD15
30,19,12,dx,dom,2017-07-27 14:11:59,TD15
175,153,113,dx,dom,2017-07-27 14:12:00,TD15
69,65,29,dx,dom,2017-07-27 14:12:01,TD15
137,190,80,dx,dom,2017-07-27 14:12:02,TD15
143,82,8,dx,dom,2017-07-27 14:12:03,TD15
5,48,8,dx,dom,2017-07-27 14:12:04,TD15
63,27,12,dx,dom,2017-07-27 14:12:05,TD15
84,73,46,dx,dom,2017-07-27 14:12:06,TD15
200,140,120,dx,dom,2017-07-27 14:12:07,TD15
52,64,16,dx,dom,2017-07-27 14:12:08,TD15
124,109,81,dx,dom,2017-07-27 14:12:09,TD15
139,216,50,dx,dom,2017-07-27 14:12:10,TD15
95,114,77,dx,dom,2017-07-27 14:12:11,TD15
97,91,27,dx,dom,2017-07-27 14:12:12,TD15
120,122,59,dx,dom,2017-07-27 14:12:13,TD15
156,176,107,dx,dom,2017-07-27 14:12:14,TD15
133,90,48,dx,dom,2017-07-27 14:12:15,TD15
153,33,58,dx,dom,2017-07-27 14:12:16,TD15
163,196,98,dx,dom,2017-07-27 14:12:17,TD15
116,72,51,dx,dom,2017-07-27 14:12:18,TD15
161,112,53,dx,dom,2017-07-27 14:12:19,TD15
111,138,45,dx,dom,2017-07-27 14:12:20,TD15
174,148,102,dx,dom,2017-07-27 14:12:21,TD15
135,36,163,dx,dom,2017-07-27 14:12:22,TD15
228,36,85,dx,dom,2017-07-27 14:12:23,TD15
63,88,0,dx,dom,2017-07-27 14:12:24,TD15
10,55,28,dx,dom,2017-07-27 14:12:25,TD15
64,122,124,dx,dom,2017-07-27 14:12:26,TD15
167,220,151,dx,dom,2017-07-27 14:12:27,TD15
103,116,62,dx,dom,2017-07-27 14:12:28,TD15
146,264,135,dx,dom,2017-07-27 14:12:29,TD15
106,202,102,dx,dom,2017-07-27 14:12:30,TD15
234,219,155,sx,ndom,2017-07-27 14:09:10,TD15
246,107,118,sx,ndom,2017-07-27 14:09:11,TD15
125,74,156,sx,ndom,2017-07-27 14:09:12,TD15
183,156,122,sx,ndom,2017-07-27 14:09:13,TD15
275,212,154,sx,ndom,2017-07-27 14:09:14,TD15
99,126,91,sx,ndom,2017-07-27 14:09:15,TD15
183,215,123,sx,ndom,2017-07-27 14:09:16,TD15
54,118,77,sx,ndom,2017-07-27 14:09:17,TD15
88,54,50,sx,ndom,2017-07-27 14:09:18,TD15
96,132,13,sx,ndom,2017-07-27 14:09:19,TD15
132,138,56,sx,ndom,2017-07-27 14:09:20,TD15
89,137,37,sx,ndom,2017-07-27 14:09:21,TD15
83,85,7,sx,ndom,2017-07-27 14:09:22,TD15
54,36,12,sx,ndom,2017-07-27 14:09:23,TD15
129,100,50,sx,ndom,2017-07-27 14:09:24,TD15
102,139,78,sx,ndom,2017-07-27 14:09:25,TD15
57,129,35,sx,ndom,2017-07-27 14:09:26,TD15
104,194,37,sx,ndom,2017-07-27 14:09:27,TD15
66,87,31,sx,ndom,2017-07-27 14:09:28,TD15
49,86,44,sx,ndom,2017-07-27 14:09:29,TD15
87,147,40,sx,ndom,2017-07-27 14:09:30,TD15
108,75,41,sx,ndom,2017-07-27 14:09:31,TD15
106,98,25,sx,ndom,2017-07-27 14:09:32,TD15
90,156,47,sx,ndom,2017-07-27 14:09:33,TD15
78,81,50,sx,ndom,2017-07-27 14:09:34,TD15
68,112,64,sx,ndom,2017-07-27 14:09:35,TD15
120,102,41,sx,ndom,2017-07-27 14:09:36,TD15
57,61,9,sx,ndom,2017-07-27 14:09:37,TD15
129,128,85,sx,ndom,2017-07-27 14:09:38,TD15
57,129,26,sx,ndom,2017-07-27 14:09:39,TD15
121,90,57,sx,ndom,2017-07-27 14:09:40,TD15
46,70,22,sx,ndom,2017-07-27 14:09:41,TD15
161,149,82,sx,ndom,2017-07-27 14:09:42,TD15
81,129,57,sx,ndom,2017-07-27 14:09:43,TD15
51,74,30,sx,ndom,2017-07-27 14:09:44,TD15
121,170,78,sx,ndom,2017-07-27 14:09:45,TD15
72,64,26,sx,ndom,2017-07-27 14:09:46,TD15
158,85,47,sx,ndom,2017-07-27 14:09:47,TD15
30,47,18,sx,ndom,2017-07-27 14:09:48,TD15
20,94,31,sx,ndom,2017-07-27 14:09:49,TD15
74,63,49,sx,ndom,2017-07-27 14:09:50,TD15
119,119,30,sx,ndom,2017-07-27 14:09:51,TD15
133,156,49,sx,ndom,2017-07-27 14:09:52,TD15
63,141,38,sx,ndom,2017-07-27 14:09:53,TD15
164,144,58,sx,ndom,2017-07-27 14:09:54,TD15
85,173,55,sx,ndom,2017-07-27 14:09:55,TD15
65,49,44,sx,ndom,2017-07-27 14:09:56,TD15
11,39,4,sx,ndom,2017-07-27 14:09:57,TD15
124,139,35,sx,ndom,2017-07-27 14:09:58,TD15
100,154,40,sx,ndom,2017-07-27 14:09:59,TD15
41,45,15,sx,ndom,2017-07-27 14:10:00,TD15
161,96,87,sx,ndom,2017-07-27 14:10:01,TD15
92,65,23,sx,ndom,2017-07-27 14:10:02,TD15
169,156,66,sx,ndom,2017-07-27 14:10:03,TD15
75,144,27,sx,ndom,2017-07-27 14:10:04,TD15
101,94,27,sx,ndom,2017-07-27 14:10:05,TD15
105,97,42,sx,ndom,2017-07-27 14:10:06,TD15
138,116,53,sx,ndom,2017-07-27 14:10:07,TD15
89,80,43,sx,ndom,2017-07-27 14:10:08,TD15
18,74,38,sx,ndom,2017-07-27 14:10:09,TD15
161,120,89,sx,ndom,2017-07-27 14:10:10,TD15
0,14,0,dx,ndom,2017-07-27 14:09:10,TD15
0,0,0,dx,ndom,2017-07-27 14:09:11,TD15
